Blank1_1	Blank1_1	FluoOptima	09/10/2013 16:06:05
0.0978	0.1059	0.0994	0.1132	0.1028	0.1171	0.1093	0.1212	0.1165	0.1259	0.109	0.1108
0.1114	0.1181	0.1278	0.1274	0.1194	0.1189	0.1324	0.1267	0.1277	0.1334	0.1456	0.1078
0.1087	0.1137	0.1717	0.1257	0.165	0.1548	0.1245	0.1402	0.1304	0.1375	0.1445	0.1044
0.1065	0.1938	0.1781	0.1872	0.1956	0.1841	0.1824	0.1296	0.1448	0.1298	0.1349	0.1106
0.109	0.2066	0.2091	0.2108	0.2153	0.1777	0.1911	0.1615	0.1749	0.1391	0.1734	0.1064
0.1098	0.2006	0.1974	0.1941	0.1993	0.1928	0.2066	0.1922	0.1958	0.1767	0.1772	0.1104
0.1176	0.2408	0.2439	0.2564	0.2667	0.2246	0.2392	0.2291	0.2379	0.2195	0.2258	0.1077
0.1078	0.1127	0.1124	0.1204	0.1177	0.1215	0.1059	0.1204	0.1144	0.119	0.1024	0.1079

Blank2_1	Blank2_1	FluoOptima	09/10/2013 16:09:14
0.1094	0.1214	0.1181	0.116	0.1172	0.1153	0.1168	0.1199	0.1219	0.1168	0.1122	0.104
0.1257	0.1369	0.1206	0.1323	0.1222	0.1209	0.1354	0.1389	0.1386	0.1262	0.13	0.1104
0.1205	0.1568	0.1708	0.1695	0.1593	0.1635	0.1742	0.1647	0.1629	0.1191	0.1671	0.1054
0.1205	0.1707	0.1727	0.1753	0.1706	0.1754	0.1831	0.1598	0.1625	0.1276	0.167	0.1076
0.1214	0.2039	0.1891	0.1802	0.1866	0.1775	0.1768	0.161	0.1695	0.1629	0.1654	0.1065
0.1139	0.1895	0.1921	0.1836	0.187	0.1882	0.1875	0.1911	0.1966	0.1734	0.1801	0.1039
0.1117	0.217	0.2233	0.2193	0.2563	0.2612	0.2439	0.226	0.2268	0.2209	0.2193	0.1113
0.1125	0.1217	0.1247	0.1069	0.1214	0.1284	0.1129	0.1267	0.1242	0.1233	0.1202	0.1086

Blank3_1	Blank3_1	FluoOptima	09/10/2013 16:12:21
0.1219	0.1233	0.1265	0.1344	0.123	0.12	0.1168	0.1138	0.1182	0.1191	0.1134	0.1129
0.129	0.2539	0.2711	0.2756	0.3161	0.2919	0.2894	0.2794	0.2797	0.2829	0.2698	0.1142
0.1289	0.1703	0.1882	0.1832	0.234	0.2179	0.1974	0.1772	0.188	0.1649	0.1691	0.1047
0.1283	0.1633	0.1589	0.1555	0.1766	0.1861	0.171	0.1583	0.1648	0.1487	0.1619	0.1063
0.1146	0.1643	0.1849	0.1543	0.1672	0.1543	0.1469	0.1431	0.1791	0.1362	0.1715	0.1052
0.1343	0.1542	0.1972	0.1759	0.1792	0.1534	0.1426	0.1644	0.1584	0.1355	0.1544	0.1077
0.1318	0.1597	0.1595	0.1749	0.1267	0.162	0.1639	0.1391	0.173	0.1311	0.1307	0.1037
0.1238	0.1318	0.1403	0.1334	0.1348	0.1381	0.1136	0.1258	0.111	0.1147	0.108	0.1065

Blank4_1	Blank4_1	FluoOptima	09/10/2013 16:15:28
0.1242	0.126	0.1342	0.1308	0.1279	0.1277	0.1212	0.1225	0.1212	0.1187	0.1168	0.1164
0.1356	0.282	0.2898	0.28	0.3122	0.2969	0.3028	0.2879	0.2945	0.2767	0.2854	0.1142
0.1272	0.1902	0.1919	0.1955	0.2526	0.2278	0.2219	0.195	0.2049	0.1743	0.1806	0.1056
0.1311	0.1881	0.1925	0.1789	0.1842	0.1769	0.1912	0.178	0.1798	0.1667	0.1694	0.1229
0.1393	0.1777	0.1687	0.1604	0.1726	0.1694	0.1665	0.1519	0.1647	0.1611	0.1653	0.1111
0.1265	0.1739	0.1613	0.1611	0.1606	0.155	0.1597	0.172	0.1545	0.155	0.147	0.105
0.124	0.1481	0.1486	0.1658	0.1508	0.1507	0.1482	0.1294	0.1549	0.1444	0.1182	0.1145
0.122	0.1288	0.1354	0.1497	0.1279	0.1342	0.1209	0.1323	0.1366	0.1254	0.1149	0.1104

