date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.11.2012	09:46:41	-0.68	18.25	50.95	17.69	60.11	75.45	303.21	152.93	85.12	0.00	0.00	0.00	85.12	91.11	20.47	18.71	5.3487238650
29.11.2012	09:46:45	-0.70	18.37	50.49	17.73	60.59	76.04	304.72	153.41	85.52	0.00	0.00	0.00	85.52	91.00	20.53	18.73	5.3518706834
29.11.2012	09:46:48	-0.68	18.43	50.94	17.79	61.40	76.55	305.03	154.02	85.74	0.00	0.00	0.00	85.74	90.96	20.47	18.66	5.0332463173
29.11.2012	09:46:51	-0.72	18.49	51.09	17.86	61.23	76.89	306.00	153.81	85.94	0.00	0.00	0.00	85.94	90.86	20.51	18.84	4.9299472521
29.11.2012	09:46:54	-0.70	18.34	50.82	17.97	61.24	76.79	307.39	154.62	86.29	0.00	0.00	0.00	86.29	90.80	20.63	18.82	5.2875928927
29.11.2012	09:46:56	-0.69	18.30	50.89	17.99	61.20	76.94	307.63	154.09	86.30	0.00	0.00	0.00	86.30	91.03	20.42	18.91	5.1396907925
29.11.2012	09:46:59	-0.69	18.33	52.22	18.04	61.41	77.17	307.77	154.48	86.44	0.00	0.00	0.00	86.44	91.11	20.45	19.09	4.7755172209
29.11.2012	09:47:02	-0.69	18.41	51.73	17.95	61.32	77.24	308.86	155.05	86.71	0.00	0.00	0.00	86.71	91.56	20.51	19.10	5.0769269902
29.11.2012	09:47:05	-0.71	18.38	51.92	17.87	61.45	76.68	308.85	154.99	86.68	0.00	0.00	0.00	86.68	91.80	20.48	19.05	5.1944429382
29.11.2012	09:47:07	-0.69	18.45	50.97	17.74	61.39	76.60	309.12	154.79	86.67	0.00	0.00	0.00	86.67	91.99	20.58	19.26	5.4617978315
