date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.11.2012	09:22:44	-0.70	18.08	134.23	47.65	166.18	209.55	665.44	404.93	199.35	3.34	0.00	0.00	202.69	92.09	19.75	18.09	16.7029564119
29.11.2012	09:22:48	-0.69	18.01	134.51	47.68	166.27	211.01	665.97	403.88	199.35	3.50	0.00	0.00	202.84	91.91	19.92	18.27	16.1614581044
29.11.2012	09:22:50	-0.69	18.00	134.20	48.22	165.95	211.34	673.65	406.44	201.52	3.05	0.00	0.00	204.58	91.45	19.98	18.40	15.6257585193
29.11.2012	09:22:53	-0.67	18.01	135.68	48.79	167.82	213.70	674.64	407.38	201.80	3.49	0.00	0.00	205.29	91.32	20.12	18.39	15.6099095355
29.11.2012	09:22:56	-0.69	18.05	137.31	48.90	167.87	214.58	678.32	407.24	202.72	3.42	0.00	0.00	206.14	91.41	20.05	18.44	14.8250798960
29.11.2012	09:22:59	-0.70	18.06	137.98	49.64	169.60	216.89	681.73	407.66	203.54	3.68	0.00	0.00	207.22	91.07	20.00	18.47	14.2457488264
29.11.2012	09:23:01	-0.68	18.11	135.81	49.62	170.51	217.26	686.17	408.21	204.63	3.51	0.00	0.00	208.14	91.11	19.93	18.55	13.7008539603
29.11.2012	09:23:04	-0.70	18.06	136.52	49.85	172.00	218.41	685.21	410.75	204.59	3.85	0.00	0.00	208.44	91.31	19.99	18.65	14.6019269842
29.11.2012	09:23:07	-0.70	18.06	136.94	50.33	173.06	218.18	687.64	413.71	205.48	3.80	0.00	0.00	209.28	91.32	20.01	18.62	15.1401023031
29.11.2012	09:23:10	-0.70	18.18	138.78	50.09	174.12	218.05	690.11	413.85	206.14	3.77	0.00	0.00	209.91	91.13	20.01	18.80	14.6853066181
