date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.11.2012	09:57:22	-0.71	18.39	89.88	34.42	116.49	144.71	379.82	202.75	104.97	7.32	1.83	0.00	114.13	94.26	20.81	18.84	1.9643316469
29.11.2012	09:57:26	-0.68	18.37	89.81	34.50	116.99	145.18	380.32	202.82	105.28	7.39	1.74	0.00	114.42	94.25	20.78	18.86	1.8955691852
29.11.2012	09:57:28	-0.68	18.47	90.75	34.31	117.39	144.71	381.21	203.07	104.80	7.35	2.07	0.00	114.23	93.99	20.62	18.89	1.9266335157
29.11.2012	09:57:31	-0.69	18.47	89.18	34.12	117.10	144.83	381.93	203.32	106.48	7.23	1.41	0.00	115.13	94.08	20.64	19.06	1.8032701617
29.11.2012	09:57:34	-0.68	18.35	90.26	34.43	117.46	144.43	383.15	203.15	105.83	7.20	1.84	0.00	114.87	94.17	20.74	18.98	1.7408278045
29.11.2012	09:57:37	-0.70	18.36	89.96	34.01	116.78	145.27	383.88	203.00	106.30	7.16	1.70	0.00	115.17	93.80	20.69	19.10	1.5513016755
29.11.2012	09:57:39	-0.69	18.65	90.07	33.99	117.08	145.03	383.73	203.74	106.36	7.17	1.69	0.00	115.22	94.05	20.78	19.11	1.7355212024
29.11.2012	09:57:42	-0.69	18.43	90.90	34.46	116.76	144.35	385.75	202.67	105.84	7.00	2.11	0.00	114.95	93.78	20.85	19.28	1.4246092238
29.11.2012	09:57:45	-0.70	18.40	89.80	34.24	116.29	144.26	384.07	202.73	106.29	6.99	1.73	0.00	115.01	93.50	20.77	19.35	1.5362196510
29.11.2012	09:57:48	-0.69	18.48	91.08	34.24	116.23	143.20	384.21	203.01	105.17	6.91	2.27	0.00	114.35	93.62	20.72	19.34	1.7043892402
