date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.11.2012	09:25:26	-0.68	18.16	294.05	103.84	365.07	461.97	1410.52	843.91	423.09	11.22	0.00	0.00	434.31	86.17	20.15	18.48	14.8522691741
29.11.2012	09:25:30	-0.70	18.13	289.91	103.00	366.28	460.57	1414.71	839.82	423.64	10.85	0.00	0.00	434.50	86.27	20.06	18.62	13.8906163897
29.11.2012	09:25:33	-0.69	18.05	295.57	104.12	363.29	461.25	1423.63	841.72	426.27	10.26	0.00	0.00	436.53	86.25	20.18	18.49	13.4431490424
29.11.2012	09:25:36	-0.69	18.06	296.77	103.26	360.78	460.01	1425.87	842.02	426.99	9.74	0.00	0.00	436.73	86.14	20.07	18.70	13.3476717569
29.11.2012	09:25:39	-0.68	18.12	298.17	103.48	362.36	463.46	1422.08	846.13	426.35	10.53	0.00	0.00	436.88	86.19	20.11	18.65	14.2145847984
29.11.2012	09:25:41	-0.69	18.14	297.83	104.11	364.28	466.29	1432.60	846.23	428.88	10.44	0.00	0.00	439.32	86.11	20.27	18.65	13.3061739485
29.11.2012	09:25:44	-0.69	18.21	293.28	104.02	366.67	465.60	1433.79	848.81	429.28	10.42	0.00	0.00	439.70	86.09	20.01	18.87	13.6070130440
29.11.2012	09:25:47	-0.68	18.19	296.12	103.72	367.66	463.87	1440.94	852.65	431.55	9.94	0.00	0.00	441.49	85.96	20.08	18.79	13.6150063610
29.11.2012	09:25:50	-0.68	18.04	296.11	104.16	369.22	463.34	1448.17	857.76	433.85	9.60	0.00	0.00	443.45	86.14	20.05	18.94	13.8050112988
29.11.2012	09:25:53	-0.69	18.25	293.61	104.16	373.98	464.46	1453.87	861.59	435.46	9.79	0.00	0.00	445.25	85.97	20.10	19.00	13.9032911198
