date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.11.2012	11:41:00	-0.72	20.36	5.47	2.44	4.77	7.04	13.07	17.42	2.63	0.13	0.00	0.00	2.76	79.71	22.34	20.87	249.2115340194
09.11.2012	11:41:04	-0.71	20.21	5.53	2.44	4.84	7.25	13.39	17.60	2.72	0.15	0.00	0.00	2.87	79.50	22.25	20.95	235.0933685244
09.11.2012	11:41:06	-0.71	20.30	5.42	2.37	4.87	7.43	12.95	17.64	2.61	0.19	0.00	0.00	2.80	79.26	22.29	20.91	279.9998327918
09.11.2012	11:41:09	-0.72	20.18	5.38	2.38	5.04	7.45	13.02	17.70	2.63	0.21	0.00	0.00	2.83	79.07	22.28	20.95	276.2678434691
09.11.2012	11:41:12	-0.73	20.39	5.21	2.31	5.07	7.27	13.09	17.50	2.62	0.18	0.00	0.00	2.80	79.01	22.28	20.97	253.6587823386
09.11.2012	11:41:15	-0.72	20.38	5.40	2.35	4.96	7.25	13.06	17.40	2.61	0.18	0.00	0.00	2.79	78.70	22.18	21.03	245.9635053875
09.11.2012	11:41:18	-0.72	20.42	5.30	2.30	4.81	7.17	13.02	17.36	2.60	0.15	0.00	0.00	2.75	78.65	22.26	21.10	249.5919907318
09.11.2012	11:41:20	-0.72	20.48	5.35	2.42	4.78	7.12	12.78	17.23	2.53	0.16	0.00	0.00	2.69	78.62	22.47	21.27	259.6905627791
09.11.2012	11:41:23	-0.71	20.44	5.20	2.40	4.72	7.29	12.91	17.22	2.56	0.16	0.00	0.00	2.72	78.64	22.38	21.28	248.3050468748
09.11.2012	11:41:26	-0.71	20.35	5.42	2.28	5.02	7.41	13.10	17.33	2.61	0.20	0.00	0.00	2.81	78.37	22.26	21.43	234.7201528480
