date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.11.2012	11:48:02	-0.74	20.28	119.85	41.11	142.94	183.10	714.60	370.20	205.41	0.00	0.00	0.00	205.41	85.93	22.52	21.03	5.7677206386
09.11.2012	11:48:06	-0.73	20.25	120.57	41.07	142.71	183.11	715.04	370.71	205.57	0.00	0.00	0.00	205.57	86.03	22.65	21.06	5.7946464238
09.11.2012	11:48:08	-0.72	20.22	120.44	41.33	143.19	182.96	718.55	371.77	206.42	0.00	0.00	0.00	206.42	86.18	22.63	21.18	5.8909590123
09.11.2012	11:48:11	-0.71	20.21	120.26	41.76	143.90	184.14	719.31	373.52	206.85	0.00	0.00	0.00	206.85	85.92	22.58	21.27	5.9553558775
09.11.2012	11:48:14	-0.72	20.25	120.32	41.49	144.63	183.87	721.09	374.86	207.37	0.00	0.00	0.00	207.37	85.84	22.57	21.22	6.1055223475
09.11.2012	11:48:17	-0.70	20.33	122.18	41.76	144.90	184.41	723.70	374.73	208.02	0.00	0.00	0.00	208.02	85.98	22.69	21.44	5.7808700307
09.11.2012	11:48:20	-0.73	20.24	120.56	41.60	144.89	185.05	726.27	376.37	208.69	0.00	0.00	0.00	208.69	86.08	22.58	21.52	6.0671550218
09.11.2012	11:48:22	-0.73	20.27	120.78	41.80	145.23	185.77	726.99	376.66	208.94	0.00	0.00	0.00	208.94	85.94	22.51	21.48	5.9626790285
09.11.2012	11:48:25	-0.71	20.15	120.37	42.31	146.29	185.34	726.90	377.67	209.03	0.00	0.00	0.00	209.03	85.85	22.53	21.41	6.1157823096
09.11.2012	11:48:28	-0.72	20.14	123.04	42.09	146.30	185.55	728.27	377.83	209.45	0.00	0.00	0.00	209.45	86.04	22.62	21.52	5.8497737184
