date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.11.2012	11:33:17	-0.73	20.62	24.71	8.31	24.62	33.48	112.41	64.49	30.91	0.00	0.21	0.00	31.12	92.00	22.01	20.49	3.9323603972
09.11.2012	11:33:21	-0.71	20.58	24.41	8.30	25.32	33.66	110.74	64.91	31.10	0.00	0.00	0.00	31.10	91.94	22.08	20.54	4.7220418779
09.11.2012	11:33:24	-0.72	20.71	26.40	7.99	26.50	33.05	112.37	65.05	29.98	0.00	0.70	0.00	30.68	92.00	22.45	20.68	4.6969918311
09.11.2012	11:33:27	-0.72	20.59	27.15	8.03	26.58	33.22	114.03	64.78	29.72	0.00	0.98	0.00	30.69	91.64	22.09	20.58	3.7192142118
09.11.2012	11:33:30	-0.72	20.63	25.00	8.32	26.20	33.07	114.39	64.10	31.30	0.00	0.23	0.00	31.53	91.64	22.29	20.81	2.6093962483
09.11.2012	11:33:32	-0.73	20.80	23.82	8.40	26.06	33.34	112.02	64.04	31.28	0.00	0.00	0.00	31.28	91.63	22.10	20.77	3.1162283174
09.11.2012	11:33:35	-0.73	20.61	23.79	8.38	26.30	32.99	111.59	63.71	31.15	0.00	0.00	0.00	31.15	91.50	21.99	20.85	3.0525561224
09.11.2012	11:33:38	-0.73	20.55	25.04	8.39	26.16	33.10	112.05	64.42	30.82	0.00	0.24	0.00	31.06	91.88	22.03	20.85	3.7289755104
09.11.2012	11:33:41	-0.72	20.73	24.56	8.51	25.83	34.12	114.37	65.20	31.95	0.00	0.00	0.00	31.95	91.77	22.09	20.93	3.1818543799
09.11.2012	11:33:43	-0.73	20.73	25.08	8.76	25.69	34.80	113.85	65.23	31.64	0.00	0.12	0.00	31.75	91.64	22.05	21.02	3.3795551254
