date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
09.11.2012	11:50:41	-0.72	20.15	31.27	10.81	29.99	38.77	118.11	69.75	29.29	0.73	1.83	0.00	31.85	67.41	22.39	21.06	7.5328549885
09.11.2012	11:50:45	-0.71	20.06	32.83	11.98	39.26	44.25	134.54	81.03	37.02	1.27	0.60	0.00	38.88	66.64	22.67	21.17	9.4252765494
09.11.2012	11:50:48	-0.73	20.23	33.45	11.86	45.91	47.11	146.62	83.76	41.48	1.51	0.00	0.00	42.99	66.00	22.63	21.22	6.4657900050
09.11.2012	11:50:51	-0.72	20.10	32.31	10.88	42.94	45.29	147.35	80.09	41.39	0.94	0.00	0.00	42.33	65.36	22.65	21.22	3.3708854240
09.11.2012	11:50:54	-0.71	20.16	31.27	10.07	36.10	42.75	132.08	76.86	36.34	0.86	0.48	0.00	37.68	65.06	22.57	21.25	5.3895078226
09.11.2012	11:50:56	-0.72	20.17	28.77	9.35	29.34	41.75	124.09	70.84	33.89	0.51	0.47	0.00	34.87	64.41	22.70	21.43	3.6690659412
09.11.2012	11:50:59	-0.70	20.10	27.94	9.54	28.53	41.89	126.95	67.33	34.70	0.00	0.00	0.69	35.39	64.10	22.66	21.35	0.8577429033
09.11.2012	11:51:02	-0.72	20.21	27.84	9.25	28.28	39.25	119.28	64.57	31.74	0.20	0.44	0.51	32.88	63.81	22.72	21.47	0.8417788836
09.11.2012	11:51:05	-0.70	20.15	27.33	8.68	26.87	35.97	111.57	63.13	28.81	0.34	1.05	0.00	30.21	63.92	22.66	21.65	2.6371410812
09.11.2012	11:51:08	-0.70	20.14	27.09	8.51	27.09	34.92	109.61	63.76	28.55	0.34	0.99	0.00	29.88	63.89	22.65	21.40	4.5200364295
