date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.10.2012	13:09:41	-0.74	19.07	9.90	4.11	9.48	13.13	37.71	22.20	8.96	0.00	0.00	0.14	9.09	90.98	19.87	19.22	-1.0000000000
01.10.2012	13:09:45	-0.73	19.09	10.76	3.95	8.92	13.00	36.96	21.71	7.34	0.00	0.66	0.08	8.08	91.10	19.92	19.23	-1.0000000000
01.10.2012	13:09:48	-0.74	19.07	11.17	4.01	9.06	12.90	38.04	21.85	7.27	0.00	0.84	0.00	8.12	90.75	19.80	19.35	-1.0000000000
01.10.2012	13:09:51	-0.74	19.05	11.06	4.17	9.15	13.66	38.85	22.32	7.86	0.00	0.65	0.09	8.60	90.62	19.97	19.27	-1.0000000000
01.10.2012	13:09:53	-0.74	19.13	11.25	3.98	9.66	14.21	38.99	23.76	8.34	0.00	0.45	0.25	9.05	90.79	19.94	19.33	-1.0000000000
01.10.2012	13:09:56	-0.73	19.09	11.02	4.13	10.38	14.82	40.13	24.83	9.58	0.00	0.00	0.41	9.99	90.56	20.02	19.49	-1.0000000000
01.10.2012	13:09:59	-0.74	19.02	10.85	4.03	10.68	14.21	40.99	24.79	9.60	0.00	0.21	0.11	9.93	90.45	20.00	19.49	-1.0000000000
01.10.2012	13:10:02	-0.73	18.95	10.93	3.94	9.80	13.57	39.80	24.24	8.77	0.00	0.47	0.00	9.24	90.37	19.94	19.50	-1.0000000000
01.10.2012	13:10:04	-0.74	19.11	10.40	3.94	9.44	13.23	38.86	23.21	8.60	0.00	0.39	0.00	8.99	90.43	19.86	19.62	-1.0000000000
01.10.2012	13:10:07	-0.74	19.21	10.48	3.85	9.53	12.99	37.59	22.33	8.02	0.00	0.47	0.04	8.53	90.01	19.88	19.69	-1.0000000000
