date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.10.2012	12:48:53	-0.75	19.48	13.62	4.92	11.79	17.44	46.11	28.02	10.18	0.00	0.38	0.76	11.33	91.69	19.69	19.55	-1.0000000000
01.10.2012	12:48:57	-0.74	19.47	13.48	4.83	11.91	17.63	46.75	28.08	10.53	0.00	0.31	0.74	11.58	91.57	19.60	19.57	-1.0000000000
01.10.2012	12:49:00	-0.74	19.52	13.45	5.04	11.86	17.54	46.75	28.20	10.55	0.00	0.31	0.72	11.58	91.43	19.66	19.67	-1.0000000000
01.10.2012	12:49:03	-0.74	19.32	13.65	4.90	12.16	17.64	46.39	28.35	10.44	0.00	0.29	0.83	11.56	91.40	19.69	19.70	-1.0000000000
01.10.2012	12:49:05	-0.75	19.45	13.78	5.05	12.13	17.74	46.22	28.45	10.32	0.00	0.30	0.90	11.52	91.38	19.52	19.83	-1.0000000000
01.10.2012	12:49:08	-0.74	19.50	14.23	4.98	12.15	17.85	47.09	28.62	10.21	0.00	0.47	0.85	11.53	91.54	19.76	19.69	-1.0000000000
01.10.2012	12:49:11	-0.74	19.51	14.28	5.09	12.14	18.15	47.72	28.82	10.42	0.00	0.45	0.86	11.73	91.43	19.57	19.99	-1.0000000000
01.10.2012	12:49:14	-0.73	19.44	14.59	5.05	12.18	18.06	48.03	28.86	10.23	0.00	0.59	0.82	11.64	91.25	19.63	19.97	-1.0000000000
01.10.2012	12:49:17	-0.74	19.45	14.68	5.08	12.14	18.36	48.59	29.36	10.45	0.00	0.57	0.82	11.85	91.21	19.73	20.07	-1.0000000000
01.10.2012	12:49:19	-0.74	19.57	14.62	4.98	12.18	18.43	48.90	29.35	10.60	0.00	0.54	0.80	11.95	91.16	19.77	20.11	-1.0000000000
