date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.10.2012	12:52:53	-0.72	19.49	10.26	4.02	8.86	13.17	32.88	21.19	6.77	0.00	0.23	0.59	7.59	92.40	19.85	19.86	-1.0000000000
01.10.2012	12:52:57	-0.73	19.53	10.48	4.03	9.45	12.82	34.01	21.04	6.86	0.00	0.36	0.47	7.69	92.11	20.04	19.85	-1.0000000000
01.10.2012	12:53:00	-0.74	19.47	10.36	3.81	9.19	12.55	33.61	20.87	6.72	0.00	0.41	0.38	7.51	92.25	19.90	20.05	-1.0000000000
01.10.2012	12:53:03	-0.73	19.53	9.96	3.97	8.96	12.29	32.76	20.84	6.73	0.00	0.32	0.36	7.40	92.08	19.96	19.93	-1.0000000000
01.10.2012	12:53:06	-0.75	19.48	9.71	3.80	9.03	12.08	32.41	20.63	6.78	0.00	0.26	0.32	7.37	92.24	19.94	19.81	-1.0000000000
01.10.2012	12:53:08	-0.73	19.49	10.51	3.98	8.94	12.08	34.11	20.09	6.33	0.00	0.68	0.20	7.21	92.12	20.04	20.01	-1.0000000000
01.10.2012	12:53:11	-0.73	19.57	10.94	4.52	8.82	13.68	33.89	19.87	7.04	0.00	0.00	0.92	7.96	92.21	19.95	20.14	-1.0000000000
01.10.2012	12:53:14	-0.74	19.54	11.11	4.89	9.20	14.13	34.66	21.56	7.39	0.00	0.00	0.95	8.34	91.73	19.88	20.19	-1.0000000000
01.10.2012	12:53:17	-0.72	19.38	11.01	4.76	9.75	15.16	34.30	22.39	7.21	0.00	0.00	1.17	8.38	91.99	19.98	20.21	-1.0000000000
01.10.2012	12:53:20	-0.73	19.48	11.14	4.41	9.61	15.49	33.64	22.53	7.01	0.02	0.00	1.23	8.26	91.85	20.03	20.32	-1.0000000000
