date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.10.2012	13:21:50	-0.73	18.68	9.29	3.48	7.78	11.53	31.27	19.47	6.18	0.00	0.45	0.08	6.72	91.04	19.82	19.00	-1.0000000000
01.10.2012	13:21:54	-0.74	18.68	9.03	3.63	7.83	11.50	31.34	19.20	7.03	0.00	0.00	0.21	7.24	91.22	19.93	19.00	-1.0000000000
01.10.2012	13:21:57	-0.75	18.66	9.16	3.54	7.83	11.75	31.59	19.26	7.06	0.00	0.00	0.26	7.31	91.05	19.91	19.14	-1.0000000000
01.10.2012	13:22:00	-0.74	18.68	8.87	3.61	7.93	11.53	31.51	19.35	7.13	0.00	0.00	0.17	7.30	91.12	19.90	19.15	-1.0000000000
01.10.2012	13:22:03	-0.74	18.68	9.13	3.48	7.86	11.86	31.47	19.21	7.00	0.00	0.00	0.28	7.28	91.01	20.04	19.22	-1.0000000000
01.10.2012	13:22:05	-0.74	18.84	9.03	3.63	7.89	11.78	31.11	19.22	6.90	0.00	0.00	0.30	7.20	91.01	20.13	19.42	-1.0000000000
01.10.2012	13:22:08	-0.73	18.58	8.97	3.58	7.85	11.66	31.23	19.21	6.98	0.00	0.00	0.24	7.22	91.16	19.78	19.43	-1.0000000000
01.10.2012	13:22:11	-0.75	18.84	9.11	3.50	7.90	11.53	31.57	19.07	6.34	0.00	0.40	0.07	6.81	90.95	20.08	19.48	-1.0000000000
01.10.2012	13:22:14	-0.74	18.72	9.38	3.64	7.75	11.39	31.65	18.93	6.02	0.00	0.56	0.04	6.62	91.23	19.99	19.36	-1.0000000000
01.10.2012	13:22:16	-0.75	18.70	9.66	3.45	7.71	11.42	31.69	19.02	5.82	0.00	0.66	0.03	6.52	91.10	19.82	19.50	-1.0000000000
