date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
01.10.2012	12:50:16	-0.74	19.58	8.33	3.36	8.68	11.80	31.01	19.55	7.06	0.03	0.00	0.17	7.25	91.77	19.69	20.03	-1.0000000000
01.10.2012	12:50:20	-0.72	19.48	8.08	3.44	8.68	11.90	31.62	19.79	7.36	0.05	0.00	0.02	7.43	91.61	19.73	20.21	-1.0000000000
01.10.2012	12:50:23	-0.74	19.49	8.17	3.46	8.97	11.76	31.35	19.81	7.31	0.09	0.00	0.01	7.40	91.67	19.92	20.20	-1.0000000000
01.10.2012	12:50:26	-0.74	19.42	8.08	3.59	8.55	11.75	31.33	19.68	7.22	0.02	0.00	0.08	7.33	91.64	19.71	20.21	-1.0000000000
01.10.2012	12:50:28	-0.74	19.57	8.23	3.56	8.63	11.53	31.48	19.33	7.20	0.00	0.00	0.11	7.31	91.75	19.78	20.36	-1.0000000000
01.10.2012	12:50:31	-0.73	19.53	8.30	3.47	8.54	11.69	31.14	19.25	7.05	0.00	0.00	0.18	7.23	91.73	19.76	20.36	-1.0000000000
01.10.2012	12:50:34	-0.74	19.42	8.16	3.54	8.76	11.84	31.26	19.58	7.18	0.05	0.00	0.09	7.33	91.56	19.95	20.44	-1.0000000000
01.10.2012	12:50:37	-0.75	19.40	8.15	3.55	8.85	11.76	32.69	19.92	7.65	0.00	0.00	0.01	7.66	91.54	19.86	20.34	-1.0000000000
01.10.2012	12:50:39	-0.73	19.55	8.24	3.60	8.92	11.80	32.61	19.76	7.56	0.00	0.00	0.07	7.63	91.41	19.77	20.44	-1.0000000000
01.10.2012	12:50:42	-0.74	19.50	8.35	3.64	8.80	12.07	32.17	19.81	7.37	0.01	0.00	0.16	7.54	91.46	19.81	20.51	-1.0000000000
