Blank1_1	Blank1_1	FluoOptima	08/26/2013 16:32:11
0.3021	0.3233	0.3145	0.3154	0.3203	0.3189	0.3113	0.3127	0.3156	0.3144	0.304	0.2985
0.3147	0.3837	0.3738	0.3719	0.3864	0.3691	0.3714	0.3604	0.377	0.3616	0.3554	0.2923
0.3051	0.3333	0.332	0.321	0.3383	0.3219	0.3277	0.3103	0.3285	0.3093	0.3088	0.2785
0.2991	0.3195	0.3181	0.2988	0.3253	0.3038	0.3166	0.3075	0.3195	0.2967	0.3022	0.2819
0.2965	0.3017	0.3022	0.2941	0.3059	0.3005	0.3083	0.2909	0.3068	0.2862	0.2826	0.2764
0.3014	0.3065	0.3087	0.2971	0.3144	0.3004	0.3055	0.2895	0.308	0.2876	0.2831	0.2757
0.3069	0.3099	0.3046	0.298	0.3148	0.3014	0.308	0.2908	0.303	0.2937	0.2914	0.2779
0.3026	0.3232	0.3109	0.3124	0.3184	0.3164	0.3061	0.3119	0.3087	0.306	0.29	0.2947

Blank2_1	Blank2_1	FluoOptima	08/26/2013 16:35:18
0.3062	0.3373	0.3239	0.329	0.3194	0.3246	0.3164	0.3133	0.3183	0.3169	0.3055	0.3008
0.3211	0.3868	0.3793	0.3778	0.3903	0.3681	0.3766	0.3592	0.3767	0.3586	0.3606	0.2958
0.3076	0.3351	0.3343	0.3241	0.3403	0.3231	0.3306	0.3131	0.3325	0.3121	0.3129	0.2836
0.3049	0.3226	0.3231	0.3026	0.3305	0.306	0.3229	0.3122	0.3221	0.3024	0.3068	0.2827
0.2982	0.3045	0.3073	0.2976	0.3099	0.304	0.3133	0.2908	0.31	0.2881	0.2844	0.2811
0.3052	0.3117	0.3103	0.3015	0.3167	0.3009	0.3082	0.2927	0.3051	0.2887	0.2877	0.2841
0.3098	0.3157	0.3124	0.3048	0.3204	0.3053	0.3121	0.2925	0.3046	0.2945	0.2861	0.2819
0.3054	0.328	0.315	0.3183	0.3209	0.3174	0.311	0.3136	0.3119	0.3067	0.2934	0.295

Blank3_1	Blank3_1	FluoOptima	08/26/2013 16:38:26
0.3094	0.334	0.319	0.3214	0.3205	0.3276	0.3178	0.3147	0.3171	0.3171	0.3015	0.2932
0.3177	0.3691	0.3603	0.3576	0.3632	0.353	0.3646	0.3453	0.3633	0.3455	0.3434	0.2923
0.3081	0.3242	0.3268	0.3138	0.3299	0.3145	0.3219	0.3058	0.3203	0.3069	0.3064	0.2814
0.3014	0.3182	0.3153	0.2998	0.3208	0.2997	0.3164	0.303	0.3139	0.2979	0.3011	0.2795
0.2956	0.3001	0.3018	0.2942	0.3015	0.2997	0.3141	0.2942	0.3088	0.2848	0.2835	0.2782
0.3028	0.3082	0.307	0.297	0.3141	0.3009	0.3053	0.2909	0.3065	0.2908	0.2887	0.2743
0.3085	0.3139	0.305	0.3044	0.3164	0.3044	0.3117	0.2935	0.3083	0.2971	0.2878	0.2784
0.3026	0.3246	0.3111	0.3126	0.3171	0.3175	0.3089	0.3105	0.3103	0.3026	0.2927	0.2936

Blank4_1	Blank4_1	FluoOptima	08/26/2013 16:41:33
0.303	0.3316	0.3175	0.3201	0.3101	0.3172	0.3077	0.3046	0.3115	0.3104	0.296	0.2947
0.3142	0.3643	0.3595	0.3556	0.3605	0.3478	0.3556	0.3395	0.3571	0.3393	0.3374	0.2867
0.3037	0.3239	0.3218	0.3131	0.3232	0.309	0.3165	0.2986	0.32	0.2992	0.3003	0.2773
0.2978	0.3137	0.3128	0.2934	0.3183	0.2943	0.3119	0.3018	0.3114	0.2925	0.2962	0.2762
0.2927	0.2996	0.3005	0.2916	0.2989	0.297	0.3063	0.2843	0.3022	0.2842	0.2799	0.2742
0.2984	0.3054	0.3043	0.2956	0.308	0.2955	0.3022	0.2851	0.3018	0.2836	0.2832	0.2758
0.3043	0.3107	0.3043	0.2979	0.3113	0.2998	0.3075	0.2888	0.303	0.2932	0.2827	0.2742
0.3005	0.3235	0.3097	0.3105	0.3131	0.3116	0.3037	0.3051	0.3047	0.3013	0.2873	0.2872

