date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.12.2012	13:47:25	-0.65	18.47	9.10	3.92	11.08	13.70	33.65	40.55	9.87	0.33	0.00	0.00	10.20	92.26	20.41	18.54	280.8202671035
06.12.2012	13:47:29	-0.65	18.54	9.25	3.78	10.82	13.66	33.61	40.61	9.88	0.30	0.00	0.00	10.18	92.20	20.48	18.65	282.7971718846
06.12.2012	13:47:32	-0.64	18.50	9.17	3.76	11.05	13.55	33.77	40.55	9.91	0.30	0.00	0.00	10.21	91.91	20.50	18.74	277.5363406929
06.12.2012	13:47:35	-0.66	18.62	9.05	3.85	11.18	13.68	33.93	40.66	9.95	0.32	0.00	0.00	10.27	92.20	20.62	18.73	276.3686583765
06.12.2012	13:47:38	-0.64	18.49	9.02	3.81	11.13	13.97	34.02	40.61	9.96	0.34	0.00	0.00	10.30	91.82	20.54	18.85	272.2376592586
06.12.2012	13:47:40	-0.64	18.58	9.20	3.92	11.10	13.57	33.62	40.32	9.84	0.32	0.00	0.00	10.17	91.78	20.26	18.96	275.4926585232
06.12.2012	13:47:43	-0.64	18.57	9.17	3.88	11.06	13.56	33.99	40.51	9.96	0.30	0.00	0.00	10.25	92.04	20.58	19.00	270.8161726485
06.12.2012	13:47:46	-0.64	18.49	9.16	4.00	11.13	13.43	33.78	40.53	9.91	0.30	0.00	0.00	10.21	91.97	20.47	19.04	276.9823216077
06.12.2012	13:47:49	-0.63	18.58	9.20	3.85	11.02	13.65	33.74	40.44	9.89	0.32	0.00	0.00	10.20	91.87	20.43	19.08	275.4321423827
06.12.2012	13:47:52	-0.65	18.55	9.08	3.78	10.92	13.76	33.74	40.46	9.89	0.32	0.00	0.00	10.20	92.04	20.57	18.98	275.8770319426
