date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.12.2012	13:57:47	-0.65	18.43	70.88	24.41	83.30	106.16	406.43	218.41	116.81	0.00	0.00	0.00	116.81	92.22	20.59	18.76	6.6606821173
06.12.2012	13:57:51	-0.66	18.39	70.90	24.42	84.09	106.52	410.46	219.45	117.81	0.00	0.00	0.00	117.81	92.17	20.61	18.85	6.5634379065
06.12.2012	13:57:54	-0.64	18.52	71.42	24.75	85.66	107.01	415.15	221.39	119.11	0.00	0.00	0.00	119.11	92.30	20.57	18.93	6.5163923087
06.12.2012	13:57:57	-0.64	18.51	72.07	24.56	86.36	107.02	416.53	222.33	119.54	0.00	0.00	0.00	119.54	91.90	20.61	19.00	6.5518068212
06.12.2012	13:57:59	-0.64	18.48	70.18	24.74	86.36	106.47	417.15	223.49	119.68	0.00	0.00	0.00	119.68	92.01	20.55	18.96	7.3031916690
06.12.2012	13:58:02	-0.65	18.36	70.61	24.26	86.17	106.75	417.58	223.64	119.80	0.00	0.00	0.00	119.80	91.89	20.53	19.04	7.2296730189
06.12.2012	13:58:05	-0.65	18.56	70.65	24.88	85.77	107.13	416.97	223.64	119.69	0.00	0.00	0.00	119.69	92.10	20.64	19.20	7.2018614353
06.12.2012	13:58:08	-0.64	18.49	71.03	24.50	85.30	106.85	416.82	222.97	119.57	0.00	0.00	0.00	119.57	91.95	20.62	19.22	7.0708553617
06.12.2012	13:58:11	-0.65	18.53	72.12	24.68	85.67	106.69	417.48	223.76	119.83	0.00	0.00	0.00	119.83	91.83	20.68	19.36	7.1002463911
06.12.2012	13:58:13	-0.64	18.39	71.44	24.67	85.95	106.07	416.31	223.68	119.53	0.00	0.00	0.00	119.53	91.89	20.58	19.37	7.3534781961
