date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.12.2012	14:05:59	-0.64	18.47	86.48	28.70	96.44	122.97	385.24	197.66	105.07	2.42	2.59	0.00	110.08	92.51	20.79	19.24	1.1926300309
06.12.2012	14:06:03	-0.64	18.46	88.77	29.05	96.75	124.70	386.62	197.96	103.65	2.66	3.38	0.00	109.68	92.37	20.81	19.35	1.1649839856
06.12.2012	14:06:06	-0.66	18.45	88.71	29.71	97.66	125.16	391.08	200.14	105.69	2.53	3.06	0.00	111.27	92.32	20.89	19.18	1.1619921285
06.12.2012	14:06:09	-0.64	18.44	89.30	30.19	98.15	127.08	396.07	202.38	107.39	2.52	2.94	0.00	112.84	92.47	20.85	19.28	1.1144239769
06.12.2012	14:06:12	-0.64	18.36	90.56	30.11	99.05	127.36	400.84	204.77	108.44	2.38	3.11	0.00	113.93	92.42	20.81	19.37	1.1497457964
06.12.2012	14:06:14	-0.64	18.45	90.71	30.18	100.52	128.83	404.18	206.89	110.11	2.48	2.81	0.00	115.40	92.45	20.78	19.39	1.1807046667
06.12.2012	14:06:17	-0.65	18.46	90.90	30.65	101.38	128.32	405.61	206.73	110.35	2.44	2.85	0.00	115.64	92.47	20.74	19.56	1.0725474820
06.12.2012	14:06:20	-0.63	18.57	90.70	30.43	101.08	126.83	404.71	206.18	109.99	2.29	2.90	0.00	115.18	92.36	20.76	19.61	1.1037655490
06.12.2012	14:06:23	-0.64	18.47	89.16	29.62	98.89	126.06	400.36	205.65	109.68	2.18	2.55	0.00	114.41	92.44	20.66	19.66	1.3244985433
06.12.2012	14:06:25	-0.66	18.43	89.86	29.50	98.97	124.87	401.04	203.62	108.69	2.05	2.99	0.00	113.73	92.47	20.79	19.61	0.9935858475
