date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
02.10.2012	08:43:01	-0.65	19.78	18.41	6.88	19.62	26.32	81.75	45.12	21.97	0.00	0.00	0.17	22.14	63.38	21.27	19.69	-1.0000000000
02.10.2012	08:43:05	-0.65	19.87	18.67	6.97	19.85	26.18	81.55	45.16	21.73	0.01	0.07	0.21	22.02	63.53	21.44	19.77	-1.0000000000
02.10.2012	08:43:08	-0.64	19.85	18.72	7.03	20.01	26.36	81.01	45.41	21.50	0.15	0.19	0.03	21.87	63.22	21.37	19.78	-1.0000000000
02.10.2012	08:43:11	-0.65	19.77	18.52	6.98	20.27	26.38	81.47	45.34	21.82	0.16	0.11	0.00	22.08	63.11	21.31	19.79	-1.0000000000
02.10.2012	08:43:13	-0.65	19.83	18.58	7.00	20.40	26.78	81.71	45.47	21.96	0.17	0.04	0.08	22.25	63.11	21.43	19.96	-1.0000000000
02.10.2012	08:43:16	-0.66	19.86	18.86	7.07	20.53	27.14	81.51	45.60	21.75	0.22	0.10	0.13	22.19	62.86	21.54	20.01	-1.0000000000
02.10.2012	08:43:19	-0.64	19.89	18.59	6.96	20.67	27.58	81.62	45.65	22.02	0.29	0.00	0.08	22.39	62.76	21.56	20.17	-1.0000000000
02.10.2012	08:43:22	-0.65	19.94	18.81	7.01	21.00	27.52	82.05	45.47	21.97	0.30	0.06	0.08	22.41	62.64	21.44	20.23	-1.0000000000
02.10.2012	08:43:24	-0.64	19.84	18.70	7.22	20.84	27.89	81.32	45.43	21.82	0.32	0.00	0.19	22.33	62.62	21.44	20.15	-1.0000000000
02.10.2012	08:43:27	-0.65	19.80	19.18	7.08	20.89	28.12	81.35	45.73	21.69	0.30	0.01	0.34	22.34	62.61	21.54	20.26	-1.0000000000
