date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
02.10.2012	08:47:00	-0.64	19.89	7.82	3.42	7.69	11.06	26.88	18.97	5.97	0.07	0.00	0.19	6.23	95.61	21.52	20.38	-1.0000000000
02.10.2012	08:47:04	-0.64	19.96	8.41	4.00	7.83	11.24	27.87	18.95	5.99	0.00	0.00	0.42	6.41	95.47	21.54	20.30	-1.0000000000
02.10.2012	08:47:06	-0.64	19.93	8.29	3.95	7.88	11.67	28.58	19.29	6.22	0.00	0.00	0.40	6.63	95.68	21.60	20.55	-1.0000000000
02.10.2012	08:47:09	-0.64	19.91	8.42	3.60	8.63	11.14	29.42	19.91	6.66	0.04	0.02	0.17	6.89	95.68	21.71	20.52	-1.0000000000
02.10.2012	08:47:12	-0.63	19.90	8.01	3.43	8.72	10.75	28.38	20.11	6.62	0.12	0.00	0.00	6.74	95.60	21.70	20.50	-1.0000000000
02.10.2012	08:47:15	-0.65	19.91	7.91	3.45	8.17	10.78	27.22	19.50	6.22	0.11	0.00	0.06	6.39	95.79	21.73	20.62	-1.0000000000
02.10.2012	08:47:17	-0.65	19.93	8.04	3.31	7.97	10.70	26.68	19.13	5.85	0.11	0.08	0.10	6.13	95.60	21.73	20.56	-1.0000000000
02.10.2012	08:47:20	-0.64	20.02	8.01	3.39	7.85	10.67	26.64	18.82	5.84	0.03	0.00	0.26	6.13	95.59	21.62	20.70	-1.0000000000
02.10.2012	08:47:23	-0.65	19.95	7.99	3.37	7.72	10.55	26.55	18.74	5.80	0.00	0.00	0.27	6.08	95.57	21.75	20.78	-1.0000000000
02.10.2012	08:47:26	-0.63	20.09	8.05	3.51	7.68	10.60	26.93	18.84	5.91	0.00	0.00	0.26	6.17	95.46	21.60	20.84	-1.0000000000
