date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
02.10.2012	09:00:59	-0.65	19.82	9.46	3.78	9.08	12.83	38.95	23.53	9.45	0.00	0.00	0.00	9.45	95.63	21.84	20.56	-1.0000000000
02.10.2012	09:01:03	-0.65	20.07	9.40	3.95	8.77	12.77	37.65	23.14	9.12	0.00	0.00	0.00	9.12	95.34	21.83	20.59	-1.0000000000
02.10.2012	09:01:06	-0.64	20.03	9.65	3.83	8.64	12.85	37.90	22.97	9.17	0.00	0.00	0.00	9.17	95.55	21.90	20.60	-1.0000000000
02.10.2012	09:01:09	-0.64	19.96	9.73	3.76	8.84	12.85	38.02	22.91	8.69	0.00	0.23	0.00	8.91	95.47	21.75	20.50	-1.0000000000
02.10.2012	09:01:12	-0.64	19.95	9.76	3.77	8.76	12.62	38.53	22.91	8.71	0.00	0.26	0.00	8.97	95.70	21.90	20.71	-1.0000000000
02.10.2012	09:01:14	-0.64	19.87	9.68	3.75	8.78	12.77	38.32	22.91	8.77	0.00	0.22	0.00	8.98	95.76	21.92	20.66	-1.0000000000
02.10.2012	09:01:17	-0.65	19.88	9.58	3.81	8.76	12.88	38.01	22.82	9.18	0.00	0.00	0.00	9.18	95.81	22.05	20.69	-1.0000000000
02.10.2012	09:01:20	-0.63	19.96	9.63	3.66	8.61	12.58	38.01	22.89	8.65	0.00	0.23	0.00	8.88	95.76	21.86	20.66	-1.0000000000
02.10.2012	09:01:23	-0.65	20.02	9.44	3.63	8.66	12.51	38.08	23.08	8.87	0.00	0.14	0.00	9.01	95.63	21.80	20.83	-1.0000000000
02.10.2012	09:01:25	-0.64	19.96	9.50	3.69	8.44	12.42	37.86	22.77	8.62	0.00	0.21	0.00	8.83	95.86	21.81	20.86	-1.0000000000
