"","date","sampleID","CO2","input","depth","temperature","Chlorophytes","Cyanobacteria","Diatoms","Cryptophytes","Total_chlorophyll","Transmittance","Chlorophytes.perc","Cyanobacteria.perc","Diatoms.perc","Cryptophytes.perc","experiment","fertilizer","shannon","experiment.fert","treatment","sampleID.exp"
"87",2012-09-04,"9","High CO2","Did not receive input",-0.883,23.883,5.071,1.652,0.503,2.346,9.574,88.606,0.529277864890649,0.172820282128912,0.0530609541267114,0.244622844072779,"Experiment 2","Not fertilized",1.14037699111052,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","9 Experiment 2 before fertilization"
"88",2012-09-04,"lake","Lake","Did not receive input",-0.88125,23.81275,4.41775,2.9725,0.29725,2.63225,10.321,84.37725,0.432314486872865,0.275121776234618,0.0295705623103667,0.262872105227496,"Experiment 2","Not fertilized",1.1729332543803,"Experiment 2 before fertilization","Lake Not fertilized Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"89",2012-09-05,"1","High CO2","Received input",-0.92,22.623,2,1.553,0.377,0.135,4.066,92.29,0.489671624849571,0.383179751396136,0.0949985551298448,0.0319482175616798,"Experiment 2","Not fertilized",1.05083566727582,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","1 Experiment 2 before fertilization"
"90",2012-09-05,"10","Ambient CO2","Received input",-0.916,23.087,5.088,10.694,0,0.905,16.685,90.027,0.304910949021008,0.640935946738628,0,0.05427285393393,"Experiment 2","Not fertilized",0.80539488170121,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","10 Experiment 2 before fertilization"
"91",2012-09-05,"11","High CO2","Received input",-0.921,23.105,2.469,7.228,1.139,0,10.839,90.36,0.227697413928185,0.666914188222753,0.105111598444805,0,"Experiment 2","Not fertilized",0.843883634966885,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","11 Experiment 2 before fertilization"
"92",2012-09-05,"12","Ambient CO2","Did not receive input",-0.922,23.142,3.459,5.661,0.804,0,9.923,89.351,0.348513768331596,0.570517776178523,0.0810687460701971,0,"Experiment 2","Not fertilized",0.891223160940201,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","12 Experiment 2 before fertilization"
"93",2012-09-05,"13","High CO2","Did not receive input",-0.926,23.168,3.886,8.621,0,0,12.506,86.492,0.310735735617976,0.689344522024055,0,0,"Experiment 2","Not fertilized",0.619637679921417,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","13 Experiment 2 before fertilization"
"94",2012-09-05,"14","Ambient CO2","Received input",-0.92,23.14,2.876,2.233,1.992,0,7.103,66.842,0.404409291372789,0.314456669754202,0.280848611679513,0,"Experiment 2","Not fertilized",1.08658147448241,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","14 Experiment 2 before fertilization"
"95",2012-09-05,"15","High CO2","Received input",-0.923,23.187,2.177,3.919,0,2.621,8.718,66.902,0.249680010093599,0.449516964548012,0,0.300688214189423,"Experiment 2","Not fertilized",1.06720673647314,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","15 Experiment 2 before fertilization"
"96",2012-09-05,"16","Ambient CO2","Did not receive input",-0.923,23.231,2.501,3.844,0,2.769,9.114,67.225,0.274358929422143,0.421764573326112,0,0.303875537504734,"Experiment 2","Not fertilized",1.08090351217724,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","16 Experiment 2 before fertilization"
"97",2012-09-05,"2","Ambient CO2","Did not receive input",-0.914,22.715,2.004,1.272,0.439,1.608,5.323,93.977,0.375948513941887,0.239567771520011,0.083617854755012,0.30088409767613,"Experiment 2","Not fertilized",1.278982940133,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","2 Experiment 2 before fertilization"
"98",2012-09-05,"3","High CO2","Did not receive input",-0.921,22.746,1.407,1.329,0,2.371,5.106,92.309,0.275343387719676,0.260262387578389,0,0.464593033430542,"Experiment 2","Not fertilized",1.06160441786761,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","3 Experiment 2 before fertilization"
"99",2012-09-05,"4","Ambient CO2","Received input",-0.922,22.828,2.856,0.798,0,2.405,6.062,90.894,0.470782616588814,0.131375036784715,0,0.397362224809155,"Experiment 2","Not fertilized",0.988048425568208,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","4 Experiment 2 before fertilization"
"100",2012-09-05,"5","Ambient CO2","Received input",-0.919,22.908,2.584,1.542,0.389,2.066,6.579,89.568,0.391690507700121,0.235710919280321,0.0604713847537208,0.312432464336644,"Experiment 2","Not fertilized",1.24089360633242,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","5 Experiment 2 before fertilization"
"101",2012-09-05,"6","High CO2","Did not receive input",-0.925,22.965,2.762,1.916,0,1.983,6.659,86.92,0.414706591765251,0.287752918613571,0,0.29784056615983,"Experiment 2","Not fertilized",1.0842020103411,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","6 Experiment 2 before fertilization"
"102",2012-09-05,"7","Ambient CO2","Did not receive input",-0.92,22.941,3.478,1.137,0,2.702,7.316,88.095,0.475337049155953,0.155492399269189,0,0.36930697722288,"Experiment 2","Not fertilized",1.01079563430155,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","7 Experiment 2 before fertilization"
"103",2012-09-05,"8","High CO2","Received input",-0.915,23.068,2.787,7.284,0,2.229,12.303,88.476,0.226406458313317,0.592094241159406,0,0.181253917078246,"Experiment 2","Not fertilized",0.956175464704387,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","8 Experiment 2 before fertilization"
"104",2012-09-05,"9","High CO2","Did not receive input",-0.917,23.1,1.697,2.696,0,3.387,7.78,88.324,0.217991148770383,0.346456056912485,0,0.435551782326732,"Experiment 2","Not fertilized",1.06131446860686,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","9 Experiment 2 before fertilization"
"105",2012-09-05,"lake","Lake","Did not receive input",-0.9185,23.3165,4.4935,3.7785,0.773,1.96,11.003,71.77,0.407825288977903,0.345705096904828,0.0716467481590778,0.175007466025593,"Experiment 2","Not fertilized",1.2268690376708,"Experiment 2 before fertilization","Lake Not fertilized Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"106",2012-09-10,"1","High CO2","Received input",-0.948,19.209,2.151,0.307,0.194,0.626,3.278,86.58,0.65625017123846,0.0878278724234978,0.0595079488148932,0.196432643076544,"Experiment 2","Not fertilized",0.977643502240734,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","1 Experiment 2 before fertilization"
"107",2012-09-10,"10","Ambient CO2","Received input",-0.937,19.973,1.963,0.014,0,1.065,3.041,84.485,0.644104381114056,0.00448717948717949,0,0.351747731562001,"Experiment 2","Not fertilized",0.675118501708845,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","10 Experiment 2 before fertilization"
"108",2012-09-10,"11","High CO2","Received input",-0.94,19.981,1.463,0,0.275,0.874,2.61,85.16,0.558931427214615,0,0.107068587214151,0.334756261662044,"Experiment 2","Not fertilized",0.930709521123722,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","11 Experiment 2 before fertilization"
"109",2012-09-10,"12","Ambient CO2","Did not receive input",-0.938,20.007,1.871,0,0.237,0.952,3.059,85.221,0.610804713179513,0,0.078308274112046,0.311201683212802,"Experiment 2","Not fertilized",0.863842547581995,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","12 Experiment 2 before fertilization"
"110",2012-09-10,"13","High CO2","Did not receive input",-0.939,20.007,2.056,0,0.028,0.616,2.7,85.525,0.760937273595579,0,0.0111553784860558,0.22793609141686,"Experiment 2","Not fertilized",0.595090915149208,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","13 Experiment 2 before fertilization"
"111",2012-09-10,"14","Ambient CO2","Received input",-0.942,20.026,1.33,0.233,0.006,1.051,2.624,85.333,0.506309023969597,0.0854279268797033,0.0020066889632107,0.404686195765445,"Experiment 2","Not fertilized",0.933318491107659,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","14 Experiment 2 before fertilization"
"112",2012-09-10,"15","High CO2","Received input",-0.943,20.041,1.358,0.057,0,0.879,2.296,85.526,0.596477504412847,0.0227490567695088,0,0.379953642758713,"Experiment 2","Not fertilized",0.761956508764116,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","15 Experiment 2 before fertilization"
"113",2012-09-10,"2","Ambient CO2","Did not receive input",-0.946,19.28,1.096,0.04,0,0.857,1.995,86.971,0.548742323055208,0.0199895649652615,0,0.430329540164289,"Experiment 2","Not fertilized",0.770380358674347,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","2 Experiment 2 before fertilization"
"114",2012-09-10,"3","High CO2","Did not receive input",-0.949,19.337,1.832,0.308,0.213,0.288,2.639,86.389,0.693429357350278,0.118052816593356,0.0824636335181882,0.106842110053693,"Experiment 2","Not fertilized",0.950824573890857,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","3 Experiment 2 before fertilization"
"115",2012-09-10,"4","Ambient CO2","Received input",-0.944,19.357,1.095,0.115,0,0.602,1.811,87.112,0.603865655649026,0.063384912326783,0,0.333257947594562,"Experiment 2","Not fertilized",0.84563776776917,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","4 Experiment 2 before fertilization"
"116",2012-09-10,"5","Ambient CO2","Received input",-0.944,19.422,2.201,0.137,0.449,0.65,3.438,85.812,0.639018385204966,0.0379078839683649,0.130024279762799,0.19279373710984,"Experiment 2","Not fertilized",0.992842081997,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","5 Experiment 2 before fertilization"
"117",2012-09-10,"6","High CO2","Did not receive input",-0.941,19.512,2.251,0.607,0.161,0.954,3.975,86.134,0.566789481035623,0.151627994564342,0.0411557239669448,0.239912578908329,"Experiment 2","Not fertilized",1.08159772537269,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","6 Experiment 2 before fertilization"
"118",2012-09-10,"7","Ambient CO2","Did not receive input",-0.94,19.54,2.452,0.126,0.497,0.986,4.058,85.43,0.602058274837737,0.029790029007911,0.127275579901066,0.241618752400096,"Experiment 2","Not fertilized",1.01571452234125,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","7 Experiment 2 before fertilization"
"119",2012-09-10,"8","High CO2","Received input",-0.941,19.6,1.916,0.008,0.138,0.961,3.019,83.213,0.632071697539864,0.0024616986464376,0.0501984179262837,0.316672676759008,"Experiment 2","Not fertilized",0.819071502191905,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","8 Experiment 2 before fertilization"
"120",2012-09-10,"9","High CO2","Did not receive input",-0.934,19.945,2.442,0,0.282,0.875,3.601,86.551,0.677276565762545,0,0.0792843987288664,0.242863907914642,"Experiment 2","Not fertilized",0.808595529209094,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","9 Experiment 2 before fertilization"
"121",2012-09-10,"lake","Lake","Did not receive input",-0.942,19.89575,2.58975,0.1555,0.7335,1.582,5.06075,85.778,0.506452400343907,0.0330467864081262,0.151302757287149,0.309225670946897,"Experiment 2","Not fertilized",1.10590044347619,"Experiment 2 before fertilization","Lake Not fertilized Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"122",2012-09-13,"10","Ambient CO2","Received input",-0.776,23.818,2.537,0.302,0.103,1.416,4.361,91.732,0.582371059226437,0.0661573373144084,0.025619563885482,0.325197780589736,"Experiment 2","Not fertilized",0.953704249029717,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","10 Experiment 2 before fertilization"
"123",2012-09-13,"11","High CO2","Received input",-0.782,23.843,2.687,0.299,0.562,1.145,4.69,91.915,0.574803554899072,0.0545375941038497,0.1263117878807,0.244964524643636,"Experiment 2","Not fertilized",1.08284340358591,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","11 Experiment 2 before fertilization"
"124",2012-09-13,"12","Ambient CO2","Did not receive input",-0.783,23.817,2.329,0,0.509,0.662,3.499,91.436,0.665613209145663,0,0.14517383343821,0.189489844836025,"Experiment 2","Not fertilized",0.866296586229627,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","12 Experiment 2 before fertilization"
"125",2012-09-13,"13","High CO2","Did not receive input",-0.781,23.793,2.255,0.03,0.203,0.569,3.055,91.752,0.735879599907958,0.00926634264185672,0.0716436732386548,0.183843892538536,"Experiment 2","Not fertilized",0.769292055695467,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","13 Experiment 2 before fertilization"
"126",2012-09-13,"14","Ambient CO2","Received input",-0.784,23.855,2.072,0.065,0.095,1.225,3.458,91.637,0.597615454931963,0.0183734821669735,0.0287857620909294,0.354932903149316,"Experiment 2","Not fertilized",0.850870261356151,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","14 Experiment 2 before fertilization"
"127",2012-09-13,"15","High CO2","Received input",-0.787,23.73,1.947,0.027,0.018,0.733,2.725,92.349,0.712441393896954,0.00895608178556277,0.00754801752218353,0.271054506795299,"Experiment 2","Not fertilized",0.674517693242654,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","15 Experiment 2 before fertilization"
"128",2012-09-13,"16","Ambient CO2","Did not receive input",-0.784,23.735,1.627,0.059,0,0.873,2.561,91.964,0.635700693936162,0.0220346645657056,0,0.341531565281704,"Experiment 2","Not fertilized",0.738967691427459,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","16 Experiment 2 before fertilization"
"129",2012-09-13,"2","Ambient CO2","Did not receive input",-0.78,23.64,1.287,0.093,0,0.854,2.235,92.49,0.571755035943607,0.0395537144908573,0,0.388120903698077,"Experiment 2","Not fertilized",0.814731388620336,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","2 Experiment 2 before fertilization"
"130",2012-09-13,"3","High CO2","Did not receive input",-0.779,23.72,2.625,0,0.186,0.714,3.524,92.524,0.74242137604765,0,0.0561037057205317,0.201692159455835,"Experiment 2","Not fertilized",0.705642955261186,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","3 Experiment 2 before fertilization"
"131",2012-09-13,"4","Ambient CO2","Received input",-0.782,23.781,2.073,0.044,0,1.104,3.222,91.963,0.64344122284028,0.0125010670081093,0,0.34375467984858,"Experiment 2","Not fertilized",0.70555853672877,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","4 Experiment 2 before fertilization"
"132",2012-09-13,"5","Ambient CO2","Received input",-0.775,23.81,3.754,0.015,0.949,0.736,5.457,92.205,0.684672204758358,0.0025,0.174469155210497,0.137805718370583,"Experiment 2","Not fertilized",0.852085833905983,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","5 Experiment 2 before fertilization"
"133",2012-09-13,"6","High CO2","Did not receive input",-0.777,23.817,2.86,0.441,0.543,0.96,4.805,92.324,0.615632277978463,0.053214863249666,0.128789265743605,0.202260956799832,"Experiment 2","Not fertilized",1.04196436777675,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","6 Experiment 2 before fertilization"
"134",2012-09-13,"7","Ambient CO2","Did not receive input",-0.779,23.804,3.536,0,0.845,0.621,5,92.245,0.706819053271549,0,0.169909932573324,0.123712644574222,"Experiment 2","Not fertilized",0.804949513210001,"Experiment 2 before fertilization","Ambient CO2 Not fertilized Experiment 2 before fertilization","7 Experiment 2 before fertilization"
"135",2012-09-13,"8","High CO2","Received input",-0.783,23.842,2.929,0,0.846,0.608,4.38,92.451,0.666962679822789,0,0.194416723886107,0.139333519098119,"Experiment 2","Not fertilized",0.863150585822714,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","8 Experiment 2 before fertilization"
"136",2012-09-13,"9","High CO2","Did not receive input",-0.782,23.839,3.285,0.001,0.717,0.88,4.883,91.765,0.671699148988187,0.000193050193050193,0.147961608237183,0.180123173546609,"Experiment 2","Not fertilized",0.860427333990368,"Experiment 2 before fertilization","High CO2 Not fertilized Experiment 2 before fertilization","9 Experiment 2 before fertilization"
"137",2012-09-13,"lake","Lake","Did not receive input",-0.7805,23.83075,3.293,0.14725,1.5725,1.666,6.6795,91.2915,0.490172443840368,0.0197183805852007,0.245167934615337,0.244824019026461,"Experiment 2","Not fertilized",1.11609054141123,"Experiment 2 before fertilization","Lake Not fertilized Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"138",2012-09-17,"1","High CO2","Received input",-0.642,20.327,3.127,0.039,0.089,1.971,5.225,54.259,0.598445455348666,0.00717505562973649,0.0184378437843784,0.376117468965999,"Experiment 2","Not fertilized",0.784094737715421,"Experiment 2 after fertilization","High CO2 Not fertilized Experiment 2 after fertilization","1 Experiment 2 after fertilization"
"139",2012-09-17,"10","Ambient CO2","Received input",-0.655,20.686,2.869,0.57,0.109,1.523,5.067,49.467,0.566139949219418,0.112374254586752,0.0214610748885861,0.300809792177682,"Experiment 2","Not fertilized",1.01152505883882,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","10 Experiment 2 after fertilization"
"140",2012-09-17,"11","High CO2","Received input",-0.66,20.724,2.768,0.544,0.772,1.15,5.234,46.529,0.527704559272013,0.10483691952109,0.149040484888776,0.218416601494963,"Experiment 2","Not fertilized",1.18975493541706,"Experiment 2 after fertilization","High CO2 Not fertilized Experiment 2 after fertilization","11 Experiment 2 after fertilization"
"141",2012-09-17,"12","Ambient CO2","Did not receive input",-0.655,20.719,1.586,0.616,0,0.671,2.875,58.712,0.551530168723189,0.21422184411284,0,0.233558331991556,"Experiment 2","Not fertilized",0.997923036175014,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","12 Experiment 2 after fertilization"
"142",2012-09-17,"13","High CO2","Did not receive input",-0.656,20.753,7.402,0,0.98,0.98,9.361,59.875,0.79054141636057,0,0.105242624146759,0.104329843468396,"Experiment 2","Fertilized",0.658565139398804,"Experiment 2 after fertilization","High CO2 Fertilized Experiment 2 after fertilization","13 Experiment 2 after fertilization"
"143",2012-09-17,"14","Ambient CO2","Received input",-0.658,20.815,4.795,0.04,0,2.015,6.849,59.462,0.700021053668633,0.00573323604591889,0,0.294397881620023,"Experiment 2","Fertilized",0.639247398109547,"Experiment 2 after fertilization","Ambient CO2 Fertilized Experiment 2 after fertilization","14 Experiment 2 after fertilization"
"144",2012-09-17,"15","High CO2","Received input",-0.663,20.843,6.871,0.028,0.18,1.654,8.731,57.976,0.786666035939349,0.00316103781230108,0.0209759846424105,0.189426081391243,"Experiment 2","Fertilized",0.603177278853249,"Experiment 2 after fertilization","High CO2 Fertilized Experiment 2 after fertilization","15 Experiment 2 after fertilization"
"145",2012-09-17,"16","Ambient CO2","Did not receive input",-0.659,20.817,2.719,0.108,0.23,1.883,4.938,58.664,0.549176111658343,0.0220801103404541,0.0474754464767765,0.381654068553693,"Experiment 2","Fertilized",0.925642418202041,"Experiment 2 after fertilization","Ambient CO2 Fertilized Experiment 2 after fertilization","16 Experiment 2 after fertilization"
"146",2012-09-17,"2","Ambient CO2","Did not receive input",-0.647,20.428,1.275,0.134,0,1.223,2.633,54.13,0.483722026596638,0.0511962532019757,0,0.464645915938884,"Experiment 2","Not fertilized",0.859602085888058,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","2 Experiment 2 after fertilization"
"147",2012-09-17,"3","High CO2","Did not receive input",-0.65,20.499,3.228,0,0.082,1.145,4.45,53.053,0.723818426669147,0,0.0205758205758206,0.256767786588767,"Experiment 2","Not fertilized",0.662954972713436,"Experiment 2 after fertilization","High CO2 Not fertilized Experiment 2 after fertilization","3 Experiment 2 after fertilization"
"148",2012-09-17,"4","Ambient CO2","Received input",-0.645,20.545,1.859,0.257,0,1.308,3.425,53.429,0.542356983263612,0.0746627905579714,0,0.38269984916263,"Experiment 2","Not fertilized",0.893148604488083,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","4 Experiment 2 after fertilization"
"149",2012-09-17,"5","Ambient CO2","Received input",-0.649,20.54,3.731,0.008,0.768,2.02,6.529,53.046,0.568894176689582,0.00126182965299685,0.117990326833384,0.311532305542377,"Experiment 2","Fertilized",0.944802470784038,"Experiment 2 after fertilization","Ambient CO2 Fertilized Experiment 2 after fertilization","5 Experiment 2 after fertilization"
"150",2012-09-17,"6","High CO2","Did not receive input",-0.647,20.582,8.637,0,2.32,1.285,12.241,50.341,0.704865405156118,0,0.190038480469213,0.105181076141874,"Experiment 2","Fertilized",0.798965248535991,"Experiment 2 after fertilization","High CO2 Fertilized Experiment 2 after fertilization","6 Experiment 2 after fertilization"
"151",2012-09-17,"7","Ambient CO2","Did not receive input",-0.65,20.608,3.499,0.032,0,1.595,5.126,50.135,0.68241959165405,0.00639251024713722,0,0.311194124143135,"Experiment 2","Fertilized",0.656327560293662,"Experiment 2 after fertilization","Ambient CO2 Fertilized Experiment 2 after fertilization","7 Experiment 2 after fertilization"
"152",2012-09-17,"8","High CO2","Received input",-0.653,20.636,6.426,0.396,1.457,1.652,9.932,49.457,0.646500405430229,0.0402554390642575,0.147606371236831,0.165533029558178,"Experiment 2","Fertilized",0.991439064356312,"Experiment 2 after fertilization","High CO2 Fertilized Experiment 2 after fertilization","8 Experiment 2 after fertilization"
"153",2012-09-17,"9","High CO2","Did not receive input",-0.651,20.639,4.472,0.095,0.517,0.977,6.062,53.846,0.737498838143293,0.0161353103361762,0.0864404533067352,0.159785992438669,"Experiment 2","Not fertilized",0.795814732246586,"Experiment 2 after fertilization","High CO2 Not fertilized Experiment 2 after fertilization","9 Experiment 2 after fertilization"
"154",2012-09-17,"lake","Lake","Did not receive input",-0.659666666666667,20.823,3.48,0.147,0.464666666666667,2.28433333333333,6.37666666666667,60.0463333333333,0.540996200402026,0.0231235126137705,0.0749955236249247,0.360790124455368,"Experiment 2","Not fertilized",0.981534932531232,"Experiment 2 after fertilization","Lake Not fertilized Experiment 2 after fertilization","lake Experiment 2 after fertilization"
"155",2012-09-20,"1","High CO2","Received input",1.23219512195122,17.0182926829268,2.15926829268293,0.127317073170732,1.16317073170732,0.805609756097561,4.25536585365854,101.532682926829,0.493307301707667,0.0579466108840272,0.267957786237735,0.180717069369034,"Experiment 2","Not fertilized",1.17568311021813,"Experiment 2 after fertilization","High CO2 Not fertilized Experiment 2 after fertilization","1 Experiment 2 after fertilization"
"156",2012-09-20,"10","Ambient CO2","Received input",1.26677419354839,17.1661290322581,1.49967741935484,0.204838709677419,0.665161290322581,1.06290322580645,3.43225806451613,98.9954838709677,0.385297423517816,0.158732586104744,0.183618761586154,0.272444003893147,"Experiment 2","Not fertilized",1.32510547775761,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","10 Experiment 2 after fertilization"
"157",2012-09-20,"11","High CO2","Received input",1.63214285714286,17.3035714285714,2.97392857142857,0.236428571428571,1.53892857142857,0.912857142857143,5.66142857142857,102.295357142857,0.517508196397549,0.0308938200952659,0.289550194362876,0.162235096297956,"Experiment 2","Not fertilized",1.10225670600604,"Experiment 2 after fertilization","High CO2 Not fertilized Experiment 2 after fertilization","11 Experiment 2 after fertilization"
"158",2012-09-20,"12","Ambient CO2","Did not receive input",0.898695652173913,17.3178260869565,0.969565217391304,0.0830434782608696,0.0969565217391304,0.962608695652174,2.1095652173913,103.388260869565,0.438580833492024,0.0620184429814227,0.0727027909669181,0.428342164405522,"Experiment 2","Not fertilized",1.08765846044768,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","12 Experiment 2 after fertilization"
"159",2012-09-20,"13","High CO2","Did not receive input",0.806666666666667,17.2413333333333,10.8503333333333,0.152666666666667,4.763,0.0773333333333333,15.8433333333333,99.4196666666667,0.592308138866866,0.142258576286873,0.241867214071413,0.023558123960151,"Experiment 2","Fertilized",1.01922898823032,"Experiment 2 after fertilization","High CO2 Fertilized Experiment 2 after fertilization","13 Experiment 2 after fertilization"
"160",2012-09-20,"14","Ambient CO2","Received input",0.850625,17.243125,2.55875,0.611875,2.208125,0.99875,6.3775,100.899375,0.355128895428002,0.11494717048221,0.344865528293781,0.185093024184006,"Experiment 2","Fertilized",1.29569600466583,"Experiment 2 after fertilization","Ambient CO2 Fertilized Experiment 2 after fertilization","14 Experiment 2 after fertilization"
"161",2012-09-20,"15","High CO2","Received input",1.46128205128205,17.2879487179487,13.8087179487179,0.705128205128205,12.2474358974359,0.686153846153846,27.4482051282051,99.9651282051282,0.496999247519972,0.0531671449924404,0.411370049014573,0.0384102304421038,"Experiment 2","Fertilized",0.994094428544109,"Experiment 2 after fertilization","High CO2 Fertilized Experiment 2 after fertilization","15 Experiment 2 after fertilization"
"162",2012-09-20,"16","Ambient CO2","Did not receive input",0.976428571428571,17.3764285714286,3.88678571428571,1.65285714285714,4.275,1.66642857142857,11.4817857142857,96.3060714285714,0.272508264892125,0.306617727702282,0.284997285513745,0.135768202844265,"Experiment 2","Fertilized",1.34560642918347,"Experiment 2 after fertilization","Ambient CO2 Fertilized Experiment 2 after fertilization","16 Experiment 2 after fertilization"
"163",2012-09-20,"2","Ambient CO2","Did not receive input",1.2895652173913,17.1047826086957,1.83434782608696,0.0469565217391304,0.845217391304348,1.02086956521739,3.74826086956522,102.783043478261,0.492708798617053,0.00668909034223356,0.238034437344103,0.262420491883958,"Experiment 2","Not fertilized",1.07497996070449,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","2 Experiment 2 after fertilization"
"164",2012-09-20,"3","High CO2","Did not receive input",1.05105263157895,17.2494736842105,2.74342105263158,0.0971052631578947,1.74605263157895,0.0673684210526316,4.65131578947368,103.483947368421,0.525180145683874,0.00311734392160176,0.457790081362245,0.0146028983822507,"Experiment 2","Not fertilized",0.775624266441184,"Experiment 2 after fertilization","High CO2 Not fertilized Experiment 2 after fertilization","3 Experiment 2 after fertilization"
"165",2012-09-20,"4","Ambient CO2","Received input",0.90448275862069,17.2458620689655,1.49931034482759,0.0210344827586207,0.676206896551724,0.686551724137931,2.88310344827586,103.044137931034,0.509217911710191,0.00743494154594842,0.243028637257094,0.240293774961093,"Experiment 2","Not fertilized",1.06651913937009,"Experiment 2 after fertilization","Ambient CO2 Not fertilized Experiment 2 after fertilization","4 Experiment 2 after fertilization"
"166",2012-09-20,"5","Ambient CO2","Received input",1.48772727272727,17.2809090909091,2.30545454545455,0.641818181818182,1.69772727272727,0.368636363636364,5.01227272727273,103.135,0.458330751790311,0.128815844189194,0.346140081277549,0.0670629140762765,"Experiment 2","Fertilized",1.17000114085618,"Experiment 2 after fertilization","Ambient CO2 Fertilized Experiment 2 after fertilization","5 Experiment 2 after fertilization"
"167",2012-09-20,"6","High CO2","Did not receive input",1.56692307692308,17.2469230769231,18.2176923076923,0.103846153846154,8.80346153846154,0.152307692307692,27.2776923076923,101.731923076923,0.667911635420606,0.0033598729882476,0.323899745840983,0.00481292418633353,"Experiment 2","Fertilized",0.679529066308604,"Experiment 2 after fertilization","High CO2 Fertilized Experiment 2 after fertilization","6 Experiment 2 after fertilization"
