date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
04.10.2012	10:59:32	-0.63	23.89	20.17	7.72	18.84	27.58	82.77	45.65	21.78	0.00	0.00	0.65	22.43	87.56	24.64	23.15	-1.0000000000
04.10.2012	10:59:36	-0.63	23.73	20.14	7.58	18.91	27.37	82.48	45.58	20.85	0.00	0.48	0.46	21.79	86.45	24.67	23.15	-1.0000000000
04.10.2012	10:59:39	-0.63	23.90	20.37	7.65	19.09	27.61	82.81	45.87	20.90	0.00	0.48	0.53	21.90	85.89	24.63	23.30	-1.0000000000
04.10.2012	10:59:42	-0.62	23.51	20.28	7.85	19.57	27.45	82.99	46.17	21.15	0.00	0.39	0.54	22.08	85.28	24.56	23.38	-1.0000000000
04.10.2012	10:59:45	-0.63	23.75	20.65	8.02	19.77	27.83	83.62	46.62	21.22	0.00	0.42	0.63	22.27	84.79	24.78	23.46	-1.0000000000
04.10.2012	10:59:47	-0.63	23.76	20.65	7.99	19.97	28.15	84.15	46.68	21.49	0.00	0.33	0.68	22.50	83.86	24.62	23.42	-1.0000000000
04.10.2012	10:59:50	-0.62	23.74	20.72	8.14	19.88	28.21	84.32	46.95	21.51	0.00	0.36	0.67	22.54	83.04	24.56	23.56	-1.0000000000
04.10.2012	10:59:53	-0.63	23.79	20.49	7.98	20.27	28.25	84.51	47.18	21.91	0.00	0.20	0.68	22.80	82.40	24.63	23.51	-1.0000000000
04.10.2012	10:59:56	-0.63	23.79	20.42	8.16	20.37	28.21	85.05	47.34	22.48	0.00	0.00	0.70	23.18	82.06	24.54	23.57	-1.0000000000
04.10.2012	10:59:59	-0.63	23.77	20.40	8.23	20.35	28.59	85.41	47.25	22.52	0.00	0.00	0.75	23.26	81.61	24.72	23.76	-1.0000000000
