date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
04.10.2012	11:23:04	-0.64	23.38	9.17	3.15	6.31	8.53	19.18	18.02	1.89	0.24	1.03	0.00	3.16	93.78	24.71	23.23	-1.0000000000
04.10.2012	11:23:08	-0.62	23.50	9.33	2.94	6.50	8.63	19.48	18.36	1.96	0.25	1.05	0.00	3.25	93.71	24.83	23.31	-1.0000000000
04.10.2012	11:23:10	-0.63	23.43	8.82	2.98	6.30	9.10	18.89	17.58	2.06	0.30	0.89	0.00	3.25	93.71	24.70	23.22	-1.0000000000
04.10.2012	11:23:13	-0.64	23.48	8.38	2.85	5.96	9.69	17.40	16.72	1.83	0.39	0.77	0.04	3.03	93.71	24.69	23.46	-1.0000000000
04.10.2012	11:23:16	-0.64	23.44	8.30	2.94	5.90	9.16	16.71	16.32	1.51	0.39	0.84	0.00	2.74	93.75	24.72	23.51	-1.0000000000
04.10.2012	11:23:19	-0.63	23.38	8.21	2.86	5.91	8.56	17.18	16.50	1.74	0.29	0.80	0.00	2.83	93.86	24.64	23.37	-1.0000000000
04.10.2012	11:23:21	-0.63	23.54	8.30	2.79	5.80	8.39	17.45	16.76	1.78	0.24	0.83	0.00	2.85	93.82	24.71	23.51	-1.0000000000
04.10.2012	11:23:24	-0.63	23.43	8.47	2.94	5.25	8.45	16.56	15.98	1.15	0.24	0.96	0.06	2.40	94.05	24.78	23.67	-1.0000000000
04.10.2012	11:23:27	-0.62	23.50	9.04	2.86	5.41	9.13	18.03	17.18	1.42	0.28	1.07	0.00	2.77	93.83	24.56	23.69	-1.0000000000
04.10.2012	11:23:30	-0.63	23.43	10.15	3.10	6.07	9.05	20.68	18.47	1.60	0.22	1.35	0.00	3.16	93.92	24.84	23.84	-1.0000000000
