date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
17.10.2012	10:39:25	-0.66	18.17	7.06	3.09	6.48	9.27	22.78	21.93	5.46	0.02	0.00	0.00	5.48	65.15	19.45	18.10	61.7706098649
17.10.2012	10:39:29	-0.67	18.07	7.16	3.06	6.52	9.41	22.95	21.70	5.48	0.04	0.00	0.00	5.51	65.07	19.52	18.17	53.3004969217
17.10.2012	10:39:32	-0.66	18.13	7.35	2.95	6.64	9.22	23.20	21.85	5.56	0.01	0.00	0.00	5.57	64.87	19.52	18.22	52.6622727282
17.10.2012	10:39:35	-0.65	18.16	7.13	3.03	6.48	9.17	22.97	22.04	5.52	0.00	0.00	0.00	5.52	64.74	19.63	18.30	61.1608285941
17.10.2012	10:39:38	-0.66	18.11	7.13	2.98	6.65	9.20	22.74	22.14	5.47	0.03	0.00	0.00	5.50	64.61	19.67	18.49	66.9271866264
17.10.2012	10:39:40	-0.66	18.14	7.21	3.07	6.63	9.51	22.58	21.88	5.40	0.08	0.00	0.00	5.48	64.25	19.56	18.37	62.9007954833
17.10.2012	10:39:43	-0.65	18.09	7.33	2.88	6.57	9.44	23.00	22.19	5.54	0.04	0.00	0.00	5.58	64.24	19.59	18.44	63.3515119064
17.10.2012	10:39:46	-0.66	18.02	7.27	3.14	6.76	9.45	22.60	22.01	5.42	0.09	0.00	0.00	5.50	64.20	19.63	18.60	65.5034294538
17.10.2012	10:39:49	-0.64	18.18	7.33	2.93	6.79	9.42	23.13	22.07	5.56	0.05	0.00	0.00	5.61	64.06	19.50	18.64	57.8374095979
17.10.2012	10:39:51	-0.66	18.22	7.32	2.97	6.86	9.52	23.07	22.18	5.55	0.07	0.00	0.00	5.62	63.94	19.57	18.66	61.2841535739
