date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
17.10.2012	10:31:53	-0.66	17.89	6.84	2.75	6.53	9.90	26.27	21.03	6.15	0.00	0.00	0.00	6.15	56.67	19.64	18.10	14.3980232478
17.10.2012	10:31:57	-0.67	18.00	6.91	2.75	6.53	9.72	26.45	20.97	6.17	0.00	0.00	0.00	6.17	56.57	19.48	18.10	13.3417332015
17.10.2012	10:32:00	-0.66	17.77	6.94	2.54	6.65	9.87	26.12	20.86	6.11	0.00	0.00	0.00	6.11	56.49	19.35	18.08	12.8276927284
17.10.2012	10:32:02	-0.66	17.88	6.88	2.72	6.62	9.73	26.07	20.92	6.09	0.00	0.00	0.00	6.09	56.65	19.35	18.29	13.8138070586
17.10.2012	10:32:05	-0.65	17.97	6.87	2.77	6.51	9.68	26.20	20.96	6.11	0.00	0.00	0.00	6.11	56.68	19.66	18.19	14.3394437074
17.10.2012	10:32:08	-0.65	17.99	6.96	2.79	6.68	9.93	26.20	21.11	6.15	0.00	0.00	0.00	6.15	56.51	19.44	18.32	14.3124296535
17.10.2012	10:32:11	-0.65	17.94	6.76	2.72	6.68	9.81	26.23	20.88	6.12	0.00	0.00	0.00	6.12	56.55	19.36	18.35	12.9215512279
17.10.2012	10:32:14	-0.67	18.01	6.73	2.71	6.62	9.76	25.90	20.89	6.05	0.00	0.00	0.00	6.05	56.68	19.54	18.41	14.6741123677
17.10.2012	10:32:16	-0.65	17.94	6.84	2.72	6.56	9.58	25.95	21.02	6.06	0.00	0.00	0.00	6.06	56.58	19.55	18.49	16.0357077297
17.10.2012	10:32:19	-0.65	17.79	6.85	2.55	6.40	9.73	25.82	20.89	6.02	0.00	0.00	0.00	6.02	56.68	19.46	18.55	15.8940536009
