date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
17.10.2012	10:34:30	-0.68	17.92	4.40	1.88	3.02	4.69	12.27	24.05	2.93	0.00	0.00	0.00	2.93	59.89	19.54	18.37	1437.7315425265
17.10.2012	10:34:34	-0.65	18.00	4.31	1.76	3.16	4.80	12.39	23.98	2.95	0.00	0.00	0.00	2.95	59.25	19.48	18.47	1378.5152235634
17.10.2012	10:34:36	-0.66	17.98	4.28	1.79	3.17	4.63	12.48	23.77	2.94	0.00	0.00	0.00	2.94	58.96	19.41	18.47	1344.3982597904
17.10.2012	10:34:39	-0.67	18.11	4.22	1.84	3.14	4.77	12.35	23.63	2.91	0.00	0.00	0.00	2.91	58.74	19.66	18.49	1350.4450239204
17.10.2012	10:34:42	-0.66	18.07	4.21	1.82	3.23	4.88	12.35	23.76	2.93	0.00	0.00	0.00	2.93	58.39	19.56	18.58	1349.7652046388
17.10.2012	10:34:45	-0.66	18.05	4.06	1.87	3.05	4.80	12.26	23.74	2.89	0.00	0.00	0.00	2.89	58.06	19.45	18.58	1403.1013832011
17.10.2012	10:34:47	-0.66	17.99	4.28	1.73	3.22	4.76	12.43	23.67	2.93	0.00	0.00	0.00	2.93	58.03	19.59	18.70	1327.1996841398
17.10.2012	10:34:50	-0.66	18.06	4.26	1.85	3.17	4.66	12.50	24.08	2.98	0.00	0.00	0.00	2.98	57.95	19.56	18.69	1378.6157528308
17.10.2012	10:34:53	-0.66	18.18	4.21	1.86	3.12	4.80	12.32	24.04	2.94	0.00	0.00	0.00	2.94	57.88	19.64	18.78	1415.2668198142
17.10.2012	10:34:56	-0.66	18.04	4.26	1.69	3.04	4.75	12.43	23.79	2.93	0.00	0.00	0.00	2.93	57.89	19.58	18.85	1362.8732028621
