date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
17.10.2012	10:56:40	-0.65	18.59	7.63	2.85	4.94	7.71	13.75	14.40	0.58	0.26	0.82	0.08	1.74	74.10	19.86	18.64	169.1966864104
17.10.2012	10:56:44	-0.66	18.58	7.78	2.77	5.06	8.03	13.95	14.44	0.58	0.28	0.83	0.11	1.81	73.52	19.77	18.60	154.8307494596
17.10.2012	10:56:47	-0.66	18.42	7.78	2.80	5.21	8.28	14.42	14.60	0.85	0.26	0.74	0.19	2.04	73.05	19.88	18.76	116.9621842152
17.10.2012	10:56:50	-0.66	18.59	7.89	2.88	4.73	8.03	14.05	14.24	0.74	0.04	0.57	0.60	1.96	72.82	19.84	18.84	125.0982245039
17.10.2012	10:56:52	-0.65	18.59	7.67	2.90	4.69	7.75	13.68	13.98	0.70	0.04	0.56	0.55	1.85	72.69	19.91	18.83	112.0876074219
17.10.2012	10:56:55	-0.67	18.65	7.51	2.89	4.76	7.71	13.54	13.98	0.74	0.09	0.56	0.45	1.85	72.38	19.79	18.81	117.5526918136
17.10.2012	10:56:58	-0.67	18.65	7.54	2.87	4.60	7.55	13.29	13.62	0.60	0.02	0.53	0.58	1.74	72.32	19.99	18.92	91.2395501558
17.10.2012	10:57:01	-0.66	18.66	7.29	2.71	4.75	7.46	13.41	13.50	0.70	0.10	0.59	0.35	1.74	72.06	19.79	18.98	52.2232607972
17.10.2012	10:57:03	-0.65	18.71	7.37	2.70	4.65	7.42	13.38	13.33	0.63	0.05	0.57	0.45	1.70	72.22	19.81	19.04	41.6094713273
17.10.2012	10:57:06	-0.65	18.57	7.49	2.87	4.62	7.44	13.34	13.34	0.60	0.00	0.52	0.60	1.72	72.10	19.83	18.97	45.0655785880
