name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Streptococcus mitis,0,NaN,0,0,0,0,0,0,0,0.198544010589014,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Erwinia persicina,0,NaN,0,0,0,0,0.0296970896852108,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Malikia spinosa,0,NaN,0,1.97225244831338,0,0,2.70243516135419,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas plecoglossicida,0,NaN,0.0658111220796315,0.911316648531012,0.291313559322034,0,0.791922391605623,0,0.125997480050399,0,0.213219616204691,0,0,0,0,0,0,0,0,0,NaN,0,0
Enterobacter sp,0,NaN,0.23033892727871,0,0.0794491525423729,0.127569099929128,0,0,0.419991600167997,0.363997352746526,0.182759671032592,0,0,0,0.0124239035905081,0,0,0,0,0,NaN,0,0
Hydrocarboniphaga sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.290275761973875
Rhizobium sp,0,NaN,0.0329055610398157,0,0,0.0283486888731396,0.00989902989507028,0,0,0,0,0,0.082203041512536,0,0,0,0,0,0,0,NaN,0.760113372842051,0.677310111272375
Eubacterium saburreum,0,NaN,0,0,0,0,0,0,0,0,0.0304599451720987,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas poae,0,NaN,0.0987166831194472,0,0,0.0141743444365698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847385814761461,NaN,0,0
Pseudomonas tolaasii,0,NaN,0.23033892727871,0.0272034820457019,0,0,0,0,0.0419991600167997,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas agarici,0,NaN,0,0,0.0264830508474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Haemophilus sp,0,NaN,0,0,0,0,0,0,0.671986560268795,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas entomophila,0,NaN,0.888450148075025,0,0.0264830508474576,0,0,0,0.629987400251995,0,0,0,0.092478421701603,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas moorei,0,NaN,0.0329055610398157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Massilia timonae,0,NaN,0,0,0,0.0992204110559887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Buttiauxella noackiae,0,NaN,0.197433366238894,0,0,0,0.00989902989507028,0,0.251994960100798,0.0330906684315023,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Streptococcus sp,0,NaN,0,0,0,0,0,0,0.839983200335993,0.165453342157512,0.365519342065184,0,0,0,0,0,0,0,0,0,NaN,0,0
Malikia granosa,0,NaN,0,0,0,0,0.0197980597901406,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Erwinia billingiae,0,NaN,0,0.380848748639826,0,0,0.207879627796476,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
