name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Rivulariaceae,0,0.00898069151324652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770772313858486,0,0.019712201852947
Bacillaceae,0,0.00898069151324652,0,0,0,0,0,0,0.656544932293804,0,0,0,0,0,0.0123152709359606,0,0,0,0,0,0,0,0
Coxiellaceae,0,0,0,0,0,0,0.0883045525902669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3962152572442
Prevotellaceae,0,0,0,0,0,0,0,0,0,0,0.205338809034908,0,0,0,0,0,0,0,0,0,0,0,0
Methylophilaceae,0,0,0,0,0,0,0.0196232339089482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591366055588409
Halomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69524935935344
Chitinophagaceae,0,0,0,0,0,0,0,0,0,0,0.117336462305661,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae,0,0,0,0,0,0,0,0,0,0,0.586682311528307,0,0,0,0,0,0,0,0,0,0,0,0
Eubacteriaceae,0,0,0,0,0,0,0,0,0,0,0.293341155764154,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes (family),0,0,0,0,0,0,0,0,0,0,0.117336462305661,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonadaceae,16.9788975021533,0,0,0,0,0,0,0,0,0,0.234672924611323,0.0488997555012225,0,0,0,0,0,0,0,5.24230931310577,0,0,0
Moraxellaceae,0,0,0,0.0270233752195649,0,0,0.098116169544741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157697614823576
