name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Paracoccus sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3
Aliihoeflea aestuarii::Paracoccus sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0
Bradyrhizobium elkanii::Bradyrhizobium sp,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Agrobacterium sp,0,0,0,0,0,0,0,0,3,0,2,0,90,14,0,0,0,0,0,0,0,0,0
Methylobacterium sp,33,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
Brevundimonas sp::Mycoplana sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
Devosia sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14
Prosthecomicrobium sp,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
Streptococcus mitis::Streptococcus sp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ochrobactrum sp,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
Brevundimonas vesicularis::Brevundimonas sp::Brevundimonas nasdae,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,2,0
Methylobacterium podarium::Methylobacterium sp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Devosia riboflavina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Serratia liquefaciens::Serratia sp::Serratia proteamaculans,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
Rhizobium etli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ochrobactrum pseudogrignonense,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rhizobium etli::Rhizobium sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizobium leguminosarum,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1
Serratia fonticola::Serratia sp,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas resinovorans,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter asburiae::Enterobacter sp::Klebsiella sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas maltophilia::Stenotrophomonas sp::Vibrio sp::Pseudomonas sp,0,0,0,0,0,0,3,0,0,148,0,134,0,0,0,0,0,0,0,0,0,0,0
Serratia liquefaciens::Serratia proteamaculans::Serratia sp::Pseudomonas sp,0,0,5,0,0,0,0,69,3,0,35,0,0,64,99,0,0,0,0,0,0,0,0
Rahnella aquatilis::Rahnella sp,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,377,0,0,0,0,0,0
Stenotrophomonas maltophilia::Stenotrophomonas sp::Pseudomonas sp,0,0,0,0,0,0,0,0,0,60,0,22,0,0,0,0,0,0,0,0,0,0,0
Vibrio sp::Stenotrophomonas sp,0,0,0,0,0,0,1,0,0,61,0,40,0,0,0,0,0,0,0,0,0,0,0
Enterobacter aerogenes::Klebsiella sp::Enterobacter sp,0,0,0,0,0,22,1,0,0,5,1,0,0,0,0,0,0,0,0,38,0,0,0
Flavobacterium sp,3589,2,0,0,0,0,0,0,13,0,9,24,0,0,0,0,0,0,1,6,0,0,1036
Pseudomonas gessardii,0,0,0,2,0,21,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Clostridium sp,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kluyvera georgiana::Kluyvera cryocrescens::Pantoea sp::Enterobacter ludwigii::Enterobacter sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas maltophilia::Stenotrophomonas sp::Vibrio sp,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas synxantha::Pseudomonas veronii,0,0,2,2,0,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Burkholderia cepacia::Burkholderia ambifaria,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Aeromonas caviae::Aeromonas hydrophila::Aeromonas sp::Aeromonas jandaei::Aeromonas punctata,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas gessardii::Pseudomonas migulae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buttiauxella sp::Pantoea sp,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Lyngbya aestuarii,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahnella aquatilis,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,121,0,0,0,0,0,0
Brevundimonas terrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pseudomonas stutzeri::Pseudomonas sp,0,0,63,140,1,4,169,0,14,4,0,0,460,0,0,0,0,0,150,0,0,0,148
Burkholderia sordidicola::Burkholderia sp,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0
Mesorhizobium loti,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
Kluyvera ascorbata::Pantoea sp::Enterobacter ludwigii,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Variovorax paradoxus::Variovorax sp,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter asburiae::Klebsiella sp::Enterobacter sp::Enterobacter amnigenus,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Serratia odorifera::Pectobacterium carotovorum,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kluyvera georgiana::Kluyvera cryocrescens::Enterobacter sp,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tetrathiobacter mimigardefordensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Planktothrix agardhii,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Serratia liquefaciens::Serratia proteamaculans::Rahnella sp,0,0,14,0,0,0,1,31,16,1,47,0,0,116,60,0,0,0,0,0,0,0,0
Kluyvera ascorbata::Kluyvera georgiana::Kluyvera cryocrescens::Pantoea sp::Enterobacter ludwigii,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Dyella soli,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
Burkholderia xenovorans::Burkholderia phytofirmans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Aeromonas caviae::Aeromonas hydrophila::Aeromonas sp::Aeromonas jandaei,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea sp::Enterobacter sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas graminis::Pseudomonas sp::Pseudomonas putida,0,0,0,19,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia phytofirmans::Burkholderia sp::Burkholderia ubonensis,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
Stenotrophomonas maltophilia::Vibrio sp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas poae,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Burkholderia verschuerenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Raoultella planticola,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Serratia fonticola::Rahnella sp::Serratia sp,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas rhizophila::Stenotrophomonas sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas anguilliseptica::Pseudomonas sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pleurocapsa sp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia caryophylli::Burkholderia sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Pseudomonas graminis::Pseudomonas sp,0,0,0,83,0,3,123,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Streptomyces sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetrathiobacter mimigardefordensis::Alcaligenes sp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Enterobacter cancerogenus::Enterobacter sp::Klebsiella pneumoniae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planktothrix sp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dyella yeojuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Enterobacter hormaechei,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Escherichia sp,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
Yersinia rohdei::Aeromonas sp::Yersinia sp::Yersinia kristensenii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pectobacterium atrosepticum,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Microcella putealis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Rivularia sp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
Lysobacter sp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Delftia acidovorans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nostoc sp,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Leptolyngbya frigida::Planktothrix agardhii,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agrobacterium albertimagni::Rhizobium sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Anabaena augstumalis::Fischerella sp::Anabaena sp::Anabaena cylindrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Enterobacter asburiae::Enterobacter sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella pneumoniae::Klebsiella sp::Enterobacter aerogenes::Enterobacter sp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
Prochlorococcus marinus::Prochlorococcus sp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plectonema sp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duganella zoogloeoides::Duganella sp::Zoogloea sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas humi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leptolyngbya frigida::Synechococcus sp::Planktothrix agardhii,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planktothrix agardhii::Synechococcus sp,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptolyngbya frigida::Synechococcus sp,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janthinobacterium lividum::Janthinobacterium sp,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia fungorum,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
Achromobacter piechaudii::Achromobacter xylosoxidans,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Serratia liquefaciens::Pseudomonas sp::Serratia sp,0,0,0,0,0,0,0,7,7,0,3,0,0,12,23,0,0,0,0,0,0,0,0
Malikia sp::Lysobacter sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Planktothrix pseudagardhii,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1
Brevundimonas sp,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
Burkholderia anthina::Burkholderia cenocepacia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pseudomonas synxantha::Pseudomonas sp,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradyrhizobium japonicum::Bradyrhizobium sp,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas synxantha::Pseudomonas veronii::Pseudomonas sp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia cenocepacia::Burkholderia sp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Phyllobacterium sp,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
Serratia liquefaciens::Massilia sp::Pseudomonas sp::Serratia sp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Pseudomonas antarctica::Pseudomonas sp::Pseudomonas synxantha,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus sp,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rickettsiella sp,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus sp,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Paenibacillus borealis,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoriphagus ornithinivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Prevotella sp,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Paenibacillus borealis::Paenibacillus sp,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas mandelii,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas frederiksbergensis::Pseudomonas sp::Pseudomonas mandelii,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylophilus methylotrophus,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simonsiella muelleri,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoriphagus sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537
Cohnella sp,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralstonia sp,0,0,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Collimonas sp,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paenibacillus chondroitinus,0,0,30,11,20,0,51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucilaginibacter sp,0,0,2,0,0,0,0,10,5,0,4,0,0,0,0,0,173,0,0,0,0,0,0
Pseudomonas stutzeri,0,0,2,7,0,0,4,0,0,0,0,0,25,0,0,0,0,0,21,0,0,0,1
Pseudomonas mandelii::Pseudomonas sp,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas putida::Pseudomonas sp::Pseudomonas fluorescens,0,0,2,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedobacter heparinus::Pedobacter sp,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli::Shigella sp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dyella ginsengisoli::Rhodanobacter terrae,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0
Flexibacter sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Halomonas sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Pseudomonas viridiflava::Pseudomonas sp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingoterrabacterium pocheensis::Mucilaginibacter sp,0,0,1,0,0,0,0,13,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chitinophaga sp,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus salivarius::Streptococcus sp,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Herminiimonas saxobsidens,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus sp,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium coprostanoligenes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas vancouverensis::Pseudomonas sp,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0
Eubacterium coprostanoligenes::Ruminococcus flavefaciens,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales sp Bacteroidetes,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas lurida,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas lurida::Pseudomonas sp,0,0,0,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0
Sphingobium sp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia persicina::Klebsiella sp,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas pavonaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malikia spinosa,0,0,0,146,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas plecoglossicida::Pseudomonas sp,0,0,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrocarboniphaga sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Eubacterium saburreum::Eubacterium sp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas poae::Pseudomonas sp::Pseudomonas marginalis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas tolaasii::Pseudomonas sp::Pseudomonas corrugata,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas fluorescens::Pseudomonas lutea::Pseudomonas sp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179,0,0,0,0
Pseudomonas plecoglossicida::Pseudomonas sp::Pseudomonas putida,0,0,0,35,0,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas plecoglossicida,0,0,2,13,9,0,16,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas moorei,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingoterrabacterium pocheensis,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus epidermidis::Staphylococcus sp,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malikia granosa,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas fluorescens::Pseudomonas brenneri,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas putida::Pseudomonas plecoglossicida::Pseudomonas sp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas fluorescens::Pseudomonas chlororaphis::Pseudomonas sp,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curvibacter lanceolatus,0,0,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas tolaasii::Pseudomonas corrugata,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas entomophila::Pseudomonas putida,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paenibacillus castaneae,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas plecoglossicida::Pseudomonas putida::Pseudomonas sp,0,0,0,8,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas fluorescens::Pseudomonas sp::Pseudomonas brenneri,0,0,0,0,0,0,0,35,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Halomonas venusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Pseudomonas migulae::Pseudomonas sp,0,0,17,37,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerotruncus colihominis,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Ethanoligenens sp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Acinetobacter sp,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedobacter heparinus,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas mandelii::Pseudomonas sp::Pseudomonas syringae::Pseudomonas avellanae,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas congelans::Pseudomonas sp::Pseudomonas tremae::Pseudomonas syringae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia billingiae,0,0,0,25,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas sp::Burkholderia sp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas lutea::Pseudomonas sp::Pseudomonas fluorescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Pseudomonas putida::Pseudomonas fluorescens::Pseudomonas sp,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas filiscindens::Pseudomonas sp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia billingiae::Klebsiella sp,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas fluorescens::Pseudomonas sp::Pseudomonas fulva,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Pseudomonas koreensis::Pseudomonas sp::Pseudomonas fluorescens,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprococcus sp,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Dyella soli::Dyella sp::Dyella koreensis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas putida::Pseudomonas fluorescens,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas koreensis::Pseudomonas sp,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas fulva::Pseudomonas fluorescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Caminicella sp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium aminophilum,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Duganella zoogloeoides::Janthinobacterium sp,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cronobacter sakazakii::Pantoea sp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidimonas arfidensis,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas trivialis::Pseudomonas sp::Pseudomonas tolaasii,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodococcus erythropolis::Rhodococcus erythreus,0,0,0,0,0,0,0,0,39,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium sp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctobacterium sp,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Serratia marcescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0
Arthrobacter nicotinovorans::Arthrobacter sp,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas putida::Pseudomonas sp::Pseudomonas stutzeri,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas fluorescens::Pseudomonas stutzeri,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia amylovora::Serratia proteamaculans,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Rhodococcus sp,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Eggerthella lenta::Ruminococcus gnavus,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
