name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Aquitalea sp,0,0,0,0,0,0.0420580400953316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoogloea sp,0,0,0,0.0405350628293474,0,0.098135426889107,0.0294348508634223,0.0552791597567717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolichospermum fallax::Aphanizomenon cf gracile::Anabaena cylindrica,0,0.00898069151324652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter sp,0,0,0.292873413602343,0,0.0791347929306252,0.126174120285995,0,0.0276395798783858,0.45137464095199,0.356795329224781,0.176004693458492,0,0,0,0.0369458128078818,0,0,0,0,0,0,0,0
Herbaspirillum seropedicae,0,0,0,0,0,0.0140193466984439,0,0,0.0820681165367255,0,0,0,0,0,0,0,0,0,0,0.00842815002107038,0,0,0
Aeromonas sp,0,0,0,0,0,0.0700967334922193,0,0,0,0,0.0880023467292461,0,0,0,0,0,0,0,0,0,0,0,0
Malikia sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450602681085953,0.256258624088311
Aeromonas caviae::Aeromonas enteropelogenes::Aeromonas punctata::Aeromonas sp,0,0,0,0,0,0.154212813682882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter freundii::Hafnia sp::Citrobacter sp,0,0,0,0,0,0,0,0,0,0.0648718780408693,0,0,0,0,0,0,0,0,0,0,0,0,0
Halomicronema sp::Synechococcus sp,0,0.00898069151324652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serratia entomophila,0,0,0,0,0,0,0,0,0.984817398440706,0.0973078170613039,1.02669404517454,0,0,0,0,0,0,0,0,0,0,0,0
Aeromonas hydrophila,0,0,0,0,0,0.0140193466984439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromonas punctata::Aeromonas sp,0,0,0,0,0,0.0280386933968877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacterium sp,0,0,0,0,0,0,0,0,0,0.0973078170613039,0.0586682311528307,0,0,0,0,0,0,0,0,0,0,0,0
Achromobacter xylosoxidans,0,0,0,0,0,0,0,0,0,0,0.0293341155764154,0,0,0.156770527140898,0,0,0,0,0.217791924945552,0,0,0,0
Prochlorococcus sp,0.0053832902670112,0.0359227660529861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter ludwigii::Pantoea sp,0,0,0,0,0,0.126174120285995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromonas punctata,0,0,0,0,0,0.0700967334922193,0.0098116169544741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromonas taiwanensis::Aeromonas sp::Aeromonas punctata,0,0,0,0,0,0.154212813682882,0.0294348508634223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia vietnamiensis,0,0,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0.107779737409367,0,0,0,0,0,0,0,0,0
Variovorax sp,0,0,0.130165961601041,0,0,0.0420580400953316,0,0,0,0,0.0586682311528307,0,0,0,0,0,0,0,0,0,0,0,0
Massilia sp::Janthinobacterium sp,0,0,0,0,0,0.0140193466984439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anabaena sp,0.209948320413437,0.0538841490794791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1277940496377,0.0225301340542976,0.0985610092647349
Serratia proteamaculans::Serratia sp,0,0,0.683371298405467,0,0,0.0140193466984439,0,5.14096185737977,1.80549856380796,0.0324359390204346,4.25344675858023,0,0,2.95904369978444,5.48029556650246,0,0,0,0,0,0,0,0
Serratia sp,0,0,5.14155548324113,0.202675314146737,0.184647850171459,0.154212813682882,0.274725274725275,16.0309563294638,15.7570783750513,0.129743756081739,26.0486946318569,0,0,15.334117185969,48.3866995073892,0,0,0,0.603116099849221,0,0,0,0
Frateuria sp,0,0,0,0,0,0,0,0,0,0.0324359390204346,0.0293341155764154,0,0.0101010101010101,0.195963158926122,0,0,0,0,0,0,0,0,0
Plectonema cf battersii,0,0.0359227660529861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrobacteria sp::Porphyrobacter sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112650670271488,0
Aeromonas caviae::Aeromonas enteropelogenes::Aeromonas punctata,0,0,0,0,0,0.0420580400953316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas teessidea::Pseudomonas sp,0,0,0,0.0135116876097825,0,0.0280386933968877,0.0490580847723705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea agglomerans::Klebsiella sp,0,0,0,0,0,0,0,0,0,0.0324359390204346,0.0293341155764154,0,0,0,0,0,0,0,0,0,0,0,0
Serratia liquefaciens::Serratia proteamaculans::Serratia sp,0,0,1.65961601041328,0,0,0.0140193466984439,0.0098116169544741,9.03814262023217,3.93926959376282,0,8.74156644177178,0,0,6.61375661375661,10.5911330049261,0,0,0,0,0,0,0,0
Aranicola sp,0,0,0.0325414904002603,0,0,0,0,0.497512437810945,0.984817398440706,0,1.70137870343209,0,0,0.646678424456202,0.320197044334975,0,0,0,0,0,0,0,0
Mitsuaria sp,0,0,0,0.0945818132684772,0.0263782643102084,0.0140193466984439,0.137362637362637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacterium acnes::Propionibacterium sp,0,0,0,0,0,0,0,0,1.31308986458761,0.291923451183912,0.176004693458492,0.293398533007335,0,0,0,0,0,0,0,0,0,0,0
Serratia liquefaciens::Serratia proteamaculans,0,0,0.097624471200781,0,0,0,0,0.0552791597567717,0.164136233073451,0,0.146670577882077,0,0,0.195963158926122,0.0492610837438424,0,0,0,0,0,0,0,0
Nitrobacteria sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112650670271488,0
Citrobacter freundii::Citrobacter sp,0,0,0,0,0,0.0841160801906631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raoultella ornithinolytica::Klebsiella sp,0,0,0,0,0,0.112154773587551,0,0,0,0.194615634122608,0.0293341155764154,0,0,0,0,0,0,0,0,0.168563000421408,0,0,0
Leptolyngbya sp,0,0.00898069151324652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112650670271488,0.039424403705894
Herbaspirillum frisingense,0,0,0,0,0,0.112154773587551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168563000421408,0,0,0
Plectonema cf battersii::Halomicronema sp,0,0.0449034575662326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolichospermum fallax::Aphanizomenon cf gracile::Anabaena cylindrica::Dolichospermum planctonicum,0,0.00898069151324652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aphanizomenon ovalisporum::Anabaena bergii,0.0322997416020672,0.0538841490794791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geodermatophilus obscurus,0,0,0,0,0,0,0,0,0,0.0648718780408693,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea sp,0,0,0.878620240807029,0.0270233752195649,0,0,0.0392464678178964,0,1.06688551497743,0.454103146286085,0.234672924611323,0,0,0,0,0,0,0,0,0,0,0,0
