name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Rhizobiales,0.576012058570198,0.00898069151324652,0.195248942401562,0.0405350628293474,0,0.0560773867937754,0.186420722135008,0.497512437810945,3.03652031185884,3.2760298410639,1.87738339689058,6.60146699266504,4.62626262626263,1.05820105820106,0,0,0,0,0,0,0,3.64988171679621,8.10171496156121
Rhodobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698434155683226,0.236546422235364
Vibrionales,0,0,0,0,0,0,0.0098116169544741,0,0,1.97859228024651,0,1.9559902200489,0,0,0,0,0,0,0,0,0,0,0
Clostridiales,0,0.350246969016614,0,0,0,0,0,0,0,0,1.5253740099736,0,0,0,0,0,0,0,0,0,0,0.0112650670271488,0
Pleurocapsales,0,0.017961383026493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legionellales,0,0,0,0,0,0,0.0883045525902669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4553518628031
Bacteroidales,0,0,0,0.0270233752195649,0,0,0,0,0,0,0.674684658257554,0,0,0,0,0,0,0,0,0,0,0,0
Methylophilales,0,0,0,0,0,0,0.0196232339089482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceanospirillales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69524935935344
Bacteroidetes (order),0,0,0,0,0,0,0,0,0,0,0.117336462305661,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonadales,16.9788975021533,0,0,0,0,0,0,0,0,0,0.234672924611323,0.0488997555012225,0,0,0,0,0,0,0,5.24230931310577,0,0,0.0591366055588409
Selenomonadales,0,0,0,0,0,0,0,0,0,0,0.0586682311528307,0,0,0,0,0,0,0,0,0,0,0,0
Coriobacteriales,0,0,0,0,0,0,0,0,0,0,0.234672924611323,0,0,0,0,0,0,0,0,0,0,0,0
Gemmatimonadales,0,0,0,0,0,0,0.0098116169544741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erysipelotrichales,0,0,0,0,0,0,0.0196232339089482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alteromonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123152709359606,0,0,0,0,0,0,0,0.019712201852947
Pasteurellales,0,0,0,0,0,0,0,0,0.656544932293804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphaproteobacteria (order),0,0,0,0,0,0,0,0,0,0,0,0.097799511002445,0,0,0,0,0,0,0,0,0,0,0
