date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.11.2012	11:01:09	-0.63	20.90	10.18	4.14	10.91	16.15	41.34	26.89	10.42	0.24	0.00	0.00	10.65	68.38	23.28	21.47	1.7708310145
06.11.2012	11:01:13	-0.65	21.02	10.72	4.13	10.88	15.94	41.84	26.79	10.46	0.15	0.00	0.10	10.71	67.65	23.31	21.49	0.9617336322
06.11.2012	11:01:16	-0.64	20.92	10.21	4.18	11.44	15.83	42.03	27.31	10.63	0.21	0.00	0.00	10.84	67.07	23.24	21.45	1.1869615044
06.11.2012	11:01:19	-0.64	20.94	10.10	4.11	11.05	15.78	41.63	27.30	10.54	0.18	0.00	0.00	10.72	66.71	23.31	21.72	1.7929771063
06.11.2012	11:01:22	-0.63	21.03	10.03	3.95	11.34	15.97	41.94	27.35	10.61	0.21	0.00	0.00	10.82	66.17	23.31	21.65	1.6718477407
06.11.2012	11:01:24	-0.63	20.99	10.13	4.12	11.27	15.90	42.12	27.21	10.64	0.19	0.00	0.00	10.84	66.22	23.47	21.61	1.2106332143
06.11.2012	11:01:27	-0.64	20.99	10.37	4.11	11.27	15.83	41.78	27.21	10.57	0.21	0.00	0.00	10.78	65.74	23.31	21.83	1.1396265546
06.11.2012	11:01:30	-0.63	21.09	10.18	4.10	11.47	15.85	42.20	27.30	10.67	0.20	0.00	0.00	10.87	65.68	23.30	21.77	1.0939010104
06.11.2012	11:01:33	-0.63	20.96	10.49	4.16	11.52	15.92	42.64	27.95	10.85	0.20	0.00	0.00	11.05	65.41	23.41	21.92	1.6205990573
06.11.2012	11:01:36	-0.64	21.01	10.66	4.08	12.09	16.06	43.40	28.49	11.08	0.22	0.00	0.00	11.30	65.20	23.32	21.87	1.8041993576
