date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.11.2012	10:45:36	-0.64	21.14	5.34	2.35	5.04	7.16	16.43	15.09	3.22	0.00	0.00	0.00	3.22	94.70	23.24	21.53	5.7410479272
06.11.2012	10:45:39	-0.62	21.08	5.50	2.34	4.93	7.19	16.14	15.28	3.18	0.00	0.00	0.00	3.18	94.88	23.16	21.62	10.3115779630
06.11.2012	10:45:42	-0.64	21.14	5.38	2.36	5.01	7.10	16.35	15.26	3.22	0.00	0.00	0.00	3.22	94.71	23.20	21.67	8.7354116007
06.11.2012	10:45:45	-0.64	21.07	5.45	2.40	4.95	7.11	16.39	15.30	3.23	0.00	0.00	0.00	3.23	94.96	23.27	21.89	8.9393873092
06.11.2012	10:45:48	-0.63	21.12	5.59	2.41	4.98	7.16	16.34	15.06	3.21	0.00	0.00	0.00	3.21	94.80	23.27	21.88	5.2031354285
06.11.2012	10:45:51	-0.64	21.09	5.74	2.41	4.93	7.15	16.42	15.15	3.18	0.00	0.02	0.00	3.21	94.97	23.15	21.76	6.3494738230
06.11.2012	10:45:53	-0.64	21.24	5.53	2.37	4.85	6.99	16.30	15.47	3.22	0.00	0.00	0.00	3.22	94.91	23.19	22.00	13.2922658987
06.11.2012	10:45:56	-0.64	21.04	5.63	2.41	4.89	7.23	16.42	15.28	3.25	0.00	0.00	0.00	3.25	94.97	23.33	21.93	8.0888234275
06.11.2012	10:45:59	-0.64	20.96	5.49	2.48	4.83	7.08	16.28	15.52	3.22	0.00	0.00	0.00	3.22	94.91	23.21	22.17	14.5183285897
06.11.2012	10:46:02	-0.64	21.10	5.66	2.36	4.58	7.15	16.05	15.28	3.12	0.00	0.01	0.00	3.13	94.76	23.23	22.15	13.9328450460
