date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.11.2012	10:57:46	-0.65	20.95	26.30	9.14	26.71	35.96	117.22	71.01	33.23	0.00	0.05	0.00	33.28	83.52	23.32	21.66	8.3307648591
06.11.2012	10:57:50	-0.64	20.90	26.94	9.18	26.65	36.08	117.20	70.85	32.66	0.00	0.30	0.00	32.96	83.12	23.31	21.53	8.4706365153
06.11.2012	10:57:53	-0.63	20.96	26.49	9.01	26.97	36.01	117.10	70.77	33.07	0.00	0.11	0.00	33.17	82.83	23.41	21.56	8.0398540523
06.11.2012	10:57:56	-0.63	21.00	26.62	8.92	27.01	35.85	116.62	71.01	32.88	0.00	0.15	0.00	33.03	82.11	23.22	21.49	8.8755460335
06.11.2012	10:57:59	-0.64	20.91	26.12	9.12	26.99	36.03	116.49	70.84	33.18	0.00	0.00	0.00	33.18	81.61	23.32	21.68	8.4428926844
06.11.2012	10:58:01	-0.64	20.93	26.93	8.99	26.72	35.93	117.13	70.70	32.61	0.00	0.31	0.00	32.92	81.31	23.47	21.77	8.2897040277
06.11.2012	10:58:04	-0.63	20.99	26.66	9.02	26.92	36.09	117.03	71.16	33.01	0.00	0.15	0.00	33.16	80.95	23.31	21.73	8.7688867906
06.11.2012	10:58:07	-0.66	20.98	26.44	9.27	27.53	36.25	117.25	70.81	33.28	0.03	0.04	0.00	33.35	80.36	23.31	21.78	7.7690286048
06.11.2012	10:58:10	-0.63	20.90	26.88	9.23	27.19	36.71	116.96	70.71	32.78	0.08	0.22	0.00	33.09	79.93	23.20	21.92	8.1221644941
06.11.2012	10:58:13	-0.64	20.98	26.86	9.18	26.92	36.52	116.85	70.52	32.68	0.04	0.25	0.00	32.97	79.51	23.27	21.86	8.0320191153
