date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.11.2012	10:31:19	-0.64	21.44	39.27	13.78	45.74	59.93	197.58	118.28	57.56	0.03	0.00	0.00	57.59	95.60	23.04	21.46	10.7271130764
06.11.2012	10:31:23	-0.63	21.40	39.39	13.89	45.30	59.36	199.38	116.21	57.72	0.00	0.00	0.00	57.72	95.56	23.11	21.49	8.0685963269
06.11.2012	10:31:26	-0.64	21.57	39.65	14.14	45.62	59.29	198.42	115.70	57.49	0.00	0.00	0.00	57.49	95.72	23.23	21.31	7.9524924805
06.11.2012	10:31:29	-0.64	21.61	39.68	13.75	45.95	59.26	201.28	116.76	58.20	0.00	0.00	0.00	58.20	95.61	23.13	21.48	7.7102486045
06.11.2012	10:31:31	-0.65	21.54	39.85	13.85	44.83	60.22	199.93	116.06	57.86	0.00	0.00	0.00	57.86	95.54	23.09	21.47	7.6355316569
06.11.2012	10:31:34	-0.64	21.47	40.10	14.06	46.34	61.50	203.59	117.18	58.90	0.00	0.00	0.00	58.90	95.48	23.16	21.70	6.8572478359
06.11.2012	10:31:37	-0.63	21.68	40.16	13.83	46.82	61.71	201.97	119.39	58.73	0.10	0.00	0.00	58.83	95.37	23.15	21.74	9.3644630961
06.11.2012	10:31:40	-0.64	21.65	39.52	13.58	46.01	60.51	200.88	118.55	58.36	0.00	0.00	0.00	58.36	95.15	23.04	21.78	9.3253520517
06.11.2012	10:31:42	-0.65	21.56	40.00	13.74	44.92	59.53	200.72	117.93	58.18	0.00	0.00	0.00	58.18	95.39	23.10	21.93	9.0205534723
06.11.2012	10:31:45	-0.64	21.66	40.63	14.22	44.05	60.41	201.36	117.55	58.32	0.00	0.00	0.00	58.32	95.23	23.06	21.89	8.4207686235
