date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
06.11.2012	10:26:57	-0.65	21.64	31.73	11.89	53.32	47.76	207.44	113.80	58.52	0.00	0.00	0.00	58.52	96.30	23.04	21.20	13.8092439557
06.11.2012	10:27:01	-0.65	21.71	27.96	8.98	43.05	44.72	178.06	103.27	50.51	0.00	0.00	0.00	50.51	96.29	23.00	21.41	14.3170496233
06.11.2012	10:27:03	-0.64	21.66	25.05	8.14	40.02	38.00	162.47	85.28	44.85	0.00	0.00	0.00	44.85	96.45	23.15	21.44	10.6426305926
06.11.2012	10:27:06	-0.64	21.71	23.42	7.58	31.53	33.04	123.63	70.24	34.51	0.00	0.00	0.00	34.51	96.59	23.03	21.49	6.6250668759
06.11.2012	10:27:09	-0.65	21.65	23.79	8.10	26.93	33.67	126.76	65.29	34.54	0.00	0.00	0.00	34.54	96.60	23.05	21.57	3.1558793533
06.11.2012	10:27:12	-0.65	21.69	24.91	9.77	31.81	37.67	128.75	66.56	35.61	0.00	0.00	0.00	35.61	96.28	23.05	21.48	0.8395931008
06.11.2012	10:27:14	-0.63	21.78	26.14	9.73	31.06	36.47	114.09	64.81	31.47	0.62	0.18	0.00	32.26	96.26	23.27	21.63	2.8475029592
06.11.2012	10:27:17	-0.64	21.75	25.66	8.52	22.51	31.16	110.90	57.68	27.11	0.00	1.38	0.00	28.49	96.16	23.11	21.73	2.0420733941
06.11.2012	10:27:20	-0.62	21.81	23.45	8.15	21.31	28.20	101.33	55.56	25.38	0.00	1.02	0.00	26.40	95.89	23.10	21.71	3.1041659017
06.11.2012	10:27:23	-0.65	21.62	22.71	8.00	21.98	28.93	101.66	54.86	26.24	0.00	0.66	0.00	26.90	95.51	23.08	21.84	1.6876234561
