date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
23.10.2012	10:14:47	-0.61	17.90	6.67	2.84	6.57	9.14	22.41	20.79	5.25	0.03	0.00	0.00	5.28	82.17	19.67	18.41	41.7201491884
23.10.2012	10:14:51	-0.61	18.02	6.57	2.84	6.58	9.16	22.57	20.69	5.27	0.02	0.00	0.00	5.29	81.79	19.79	18.47	37.9490708842
23.10.2012	10:14:54	-0.60	17.96	6.64	2.88	6.58	9.25	22.73	20.67	5.31	0.02	0.00	0.00	5.33	81.40	19.84	18.51	35.3940715476
23.10.2012	10:14:57	-0.62	17.88	6.83	2.81	6.55	9.14	22.56	20.71	5.28	0.02	0.00	0.00	5.30	81.10	19.77	18.45	37.8957399532
23.10.2012	10:15:00	-0.62	17.94	6.68	2.76	6.54	9.40	22.06	20.81	5.15	0.07	0.00	0.00	5.23	80.67	19.85	18.58	46.8649341648
23.10.2012	10:15:02	-0.60	17.85	6.57	2.86	6.83	9.25	22.43	20.85	5.25	0.06	0.00	0.00	5.31	80.36	19.93	18.54	42.6741804684
23.10.2012	10:15:05	-0.60	17.90	6.60	2.81	6.72	9.38	23.19	20.67	5.42	0.02	0.00	0.00	5.44	80.05	19.73	18.62	30.2573564535
23.10.2012	10:15:08	-0.61	17.97	6.59	2.85	6.77	9.28	23.01	20.87	5.40	0.03	0.00	0.00	5.42	79.81	19.84	18.86	35.9957072074
23.10.2012	10:15:11	-0.60	17.85	6.51	2.73	6.60	9.24	22.80	20.63	5.32	0.02	0.00	0.00	5.34	79.78	19.84	18.69	34.3147657044
23.10.2012	10:15:14	-0.61	18.02	6.47	2.74	6.54	9.22	22.79	20.62	5.32	0.01	0.00	0.00	5.33	79.44	19.88	18.82	34.6352372393
