date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
26.10.2012	13:55:55	-0.65	22.69	8.43	2.59	5.69	8.64	27.11	33.46	7.47	0.00	0.00	0.00	7.47	78.09	23.87	22.10	330.2768059305
26.10.2012	13:55:59	-0.66	22.69	8.53	2.82	5.62	8.46	27.40	33.48	7.52	0.00	0.00	0.00	7.52	77.76	23.78	22.15	324.4280681931
26.10.2012	13:56:02	-0.66	22.74	8.59	2.74	5.59	8.48	27.13	33.37	7.46	0.00	0.00	0.00	7.46	77.63	23.93	22.33	329.4902925184
26.10.2012	13:56:05	-0.66	22.77	8.62	2.69	5.56	8.53	27.19	33.51	7.48	0.00	0.00	0.00	7.48	77.03	23.73	22.20	332.2360118728
26.10.2012	13:56:08	-0.66	22.84	8.52	2.66	5.72	8.52	27.30	33.43	7.50	0.00	0.00	0.00	7.50	76.78	23.93	22.32	324.0199605715
26.10.2012	13:56:10	-0.67	22.83	8.61	2.76	5.84	8.58	27.84	33.52	7.64	0.00	0.00	0.00	7.64	76.43	23.83	22.41	307.0307032705
26.10.2012	13:56:13	-0.65	22.88	8.36	2.72	5.87	8.70	28.04	33.77	7.70	0.00	0.00	0.00	7.70	76.40	23.92	22.57	307.9295857908
26.10.2012	13:56:16	-0.65	22.73	8.58	2.74	5.84	8.73	27.93	33.85	7.70	0.00	0.00	0.00	7.70	75.94	23.94	22.45	313.1969922855
26.10.2012	13:56:19	-0.64	22.77	8.43	2.77	5.95	8.56	28.00	33.78	7.69	0.00	0.00	0.00	7.69	75.62	23.85	22.57	310.2065686938
26.10.2012	13:56:21	-0.65	22.77	8.57	2.79	5.89	8.78	28.27	33.95	7.78	0.00	0.00	0.00	7.78	75.41	23.94	22.65	304.4805678393
