date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
26.10.2012	14:12:36	-0.65	22.70	4.90	2.27	4.54	6.98	10.50	12.00	1.34	0.22	0.00	0.11	1.67	57.26	24.34	22.89	9.5916000476
26.10.2012	14:12:40	-0.65	22.67	4.85	2.25	4.39	7.04	10.64	12.06	1.39	0.20	0.00	0.10	1.69	57.24	24.46	22.87	16.2861502325
26.10.2012	14:12:43	-0.66	22.80	4.82	2.24	4.61	7.05	10.66	12.13	1.46	0.25	0.00	0.03	1.74	57.20	24.29	22.93	9.3918343306
26.10.2012	14:12:46	-0.66	22.65	4.73	2.30	4.60	6.96	10.57	12.32	1.48	0.26	0.00	0.00	1.74	57.20	24.35	22.92	14.3531992483
26.10.2012	14:12:48	-0.65	22.64	4.78	2.23	4.55	6.90	10.81	12.28	1.54	0.23	0.00	0.00	1.77	57.29	24.53	22.85	9.4242340791
26.10.2012	14:12:51	-0.64	22.78	4.81	2.27	4.45	7.10	10.72	12.30	1.48	0.23	0.00	0.04	1.76	57.24	24.29	22.91	19.4524950002
26.10.2012	14:12:54	-0.65	22.63	4.88	2.20	4.62	7.03	10.77	12.29	1.50	0.24	0.00	0.03	1.78	57.12	24.40	23.05	11.0478863176
26.10.2012	14:12:57	-0.66	22.85	4.85	2.15	4.35	7.00	10.47	12.21	1.39	0.21	0.00	0.07	1.67	57.23	24.28	23.00	24.3064171193
26.10.2012	14:12:59	-0.65	22.81	4.74	2.31	4.47	6.84	10.59	12.17	1.46	0.22	0.00	0.02	1.70	57.29	24.33	23.14	11.2179297498
26.10.2012	14:13:02	-0.66	22.77	4.77	2.15	4.63	7.09	10.67	12.10	1.48	0.27	0.00	0.00	1.75	57.24	24.38	23.33	9.8834850425
