date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
26.10.2012	13:58:19	-0.64	22.85	4.80	2.15	4.34	6.68	13.57	13.93	2.41	0.02	0.00	0.00	2.43	84.54	23.95	22.56	15.4612914418
26.10.2012	13:58:23	-0.66	22.64	5.01	2.13	4.29	6.66	13.54	13.95	2.41	0.01	0.00	0.00	2.43	84.43	24.00	22.46	15.3349945478
26.10.2012	13:58:25	-0.66	22.84	4.91	2.24	4.32	6.67	13.45	13.99	2.39	0.02	0.00	0.00	2.41	84.22	23.89	22.47	18.0044841218
26.10.2012	13:58:28	-0.66	22.80	4.85	2.21	4.22	6.61	13.45	14.07	2.40	0.01	0.00	0.00	2.41	84.06	24.00	22.54	21.6762246279
26.10.2012	13:58:31	-0.64	22.80	4.84	2.24	4.43	6.62	13.54	14.03	2.41	0.02	0.00	0.00	2.44	83.93	23.80	22.61	17.2072111807
26.10.2012	13:58:34	-0.65	22.88	4.83	2.21	4.42	6.78	13.53	14.10	2.41	0.04	0.00	0.00	2.45	83.93	24.04	22.69	20.4250428452
26.10.2012	13:58:37	-0.65	22.85	4.77	2.22	4.34	6.74	13.50	14.05	2.40	0.03	0.00	0.00	2.43	83.54	23.92	22.73	20.6098218011
26.10.2012	13:58:39	-0.64	22.93	4.85	2.14	4.32	6.88	13.51	14.13	2.42	0.04	0.00	0.00	2.46	83.23	23.98	22.87	23.3472116157
26.10.2012	13:58:42	-0.66	22.90	4.78	2.18	4.39	6.89	13.46	14.20	2.40	0.05	0.00	0.00	2.45	83.22	23.89	22.83	26.3727132960
26.10.2012	13:58:45	-0.65	22.99	4.99	2.23	4.42	6.86	13.71	14.32	2.48	0.04	0.00	0.00	2.53	83.03	24.03	22.84	23.0112832081
