date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
26.10.2012	14:20:03	-0.64	22.50	18.94	5.52	8.68	14.64	36.32	27.23	1.43	0.34	3.37	0.39	5.53	95.71	24.42	23.46	150.5107555540
26.10.2012	14:20:07	-0.65	22.48	18.39	5.41	9.93	14.87	38.10	27.68	2.48	0.52	3.26	0.00	6.26	95.74	24.31	23.48	88.0739891925
26.10.2012	14:20:10	-0.63	22.39	17.86	5.75	10.64	15.36	38.66	27.24	3.11	0.60	3.01	0.00	6.72	95.45	24.40	23.53	52.1842367755
26.10.2012	14:20:13	-0.63	22.49	18.78	5.71	10.91	16.19	36.74	27.34	1.82	0.86	3.37	0.00	6.05	95.38	24.45	23.57	100.5231299634
26.10.2012	14:20:15	-0.66	22.43	19.90	5.95	10.45	16.39	39.82	27.68	2.24	0.41	3.28	0.68	6.61	95.50	24.45	23.58	68.2277935254
26.10.2012	14:20:18	-0.65	22.50	19.51	5.54	10.39	15.62	39.31	27.85	1.99	0.62	3.62	0.00	6.22	95.79	24.52	23.57	73.1421668796
26.10.2012	14:20:21	-0.64	22.46	18.76	5.14	10.39	14.57	38.21	27.44	2.18	0.53	3.40	0.00	6.11	95.70	24.46	23.65	76.2332899576
26.10.2012	14:20:24	-0.65	22.50	18.88	5.41	9.18	17.10	36.99	26.40	2.67	0.00	2.27	1.83	6.76	95.62	24.53	23.69	89.9231820342
26.10.2012	14:20:26	-0.65	22.61	20.33	5.79	11.24	19.66	39.28	28.08	2.81	0.43	2.53	1.74	7.52	95.75	24.57	23.66	94.1004039147
26.10.2012	14:20:29	-0.64	22.51	19.75	5.68	12.67	16.41	40.99	28.68	2.78	0.83	3.46	0.00	7.08	95.74	24.66	23.84	55.2949920534
