date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
26.10.2012	14:10:44	-0.65	22.52	37.05	12.75	39.15	52.85	172.47	99.54	49.67	0.04	0.00	0.00	49.71	57.27	24.28	22.61	6.1359108662
26.10.2012	14:10:48	-0.65	22.56	36.51	12.71	39.42	53.39	173.87	99.85	50.02	0.04	0.00	0.00	50.05	57.23	24.23	22.56	5.7268375634
26.10.2012	14:10:51	-0.66	22.66	37.08	12.80	39.50	54.55	177.26	101.06	50.97	0.00	0.00	0.00	50.97	57.31	24.20	22.67	5.3279517433
26.10.2012	14:10:54	-0.66	22.74	36.88	13.11	39.48	56.15	176.34	100.31	50.63	0.23	0.00	0.00	50.86	57.05	24.25	22.78	5.1809550991
26.10.2012	14:10:56	-0.66	22.67	36.35	13.00	38.63	54.22	174.55	97.90	49.99	0.02	0.00	0.00	50.02	57.31	24.31	22.76	4.1257233305
26.10.2012	14:10:59	-0.64	22.66	36.32	12.65	38.79	52.09	171.56	98.04	49.27	0.00	0.00	0.00	49.27	57.35	24.25	22.83	5.3063215765
26.10.2012	14:11:02	-0.65	22.67	36.44	12.66	38.88	51.64	171.83	98.44	49.35	0.00	0.00	0.00	49.35	57.19	24.25	22.95	5.5650285169
26.10.2012	14:11:05	-0.64	22.67	36.49	12.53	39.83	51.59	173.67	98.99	49.83	0.00	0.00	0.00	49.83	57.41	24.21	23.03	5.1956625412
26.10.2012	14:11:07	-0.65	22.67	36.15	12.79	40.58	52.79	175.32	100.22	50.39	0.00	0.00	0.00	50.39	57.29	24.16	23.00	5.3675694389
26.10.2012	14:11:10	-0.66	22.61	36.56	12.91	39.71	53.33	173.91	99.48	49.99	0.06	0.00	0.00	50.05	57.31	24.36	23.02	5.3731352148
