date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
26.10.2012	13:50:01	-0.65	22.68	8.58	3.42	8.42	12.02	33.93	25.33	8.45	0.00	0.00	0.00	8.45	67.29	23.81	22.13	11.5743934688
26.10.2012	13:50:05	-0.66	22.67	8.91	3.26	8.65	11.94	33.88	25.51	8.48	0.00	0.00	0.00	8.48	67.07	23.69	22.19	12.3294210388
26.10.2012	13:50:08	-0.64	22.64	9.02	3.27	8.59	12.01	33.88	25.42	8.48	0.00	0.00	0.00	8.48	67.05	23.69	22.17	11.6948563250
26.10.2012	13:50:10	-0.66	22.65	8.67	3.47	8.47	12.15	33.94	25.38	8.48	0.00	0.00	0.00	8.48	66.93	23.62	22.12	11.5044758446
26.10.2012	13:50:13	-0.66	22.63	8.87	3.38	8.50	11.77	33.76	25.28	8.41	0.00	0.00	0.00	8.41	66.89	23.70	22.18	11.6721017204
26.10.2012	13:50:16	-0.65	22.79	8.73	3.45	8.73	12.06	33.66	25.15	8.41	0.00	0.00	0.00	8.41	66.89	23.67	22.26	10.3194678107
26.10.2012	13:50:19	-0.65	22.65	8.89	3.37	8.85	11.99	33.33	25.24	8.35	0.00	0.00	0.00	8.35	66.87	23.74	22.39	11.9388111610
26.10.2012	13:50:22	-0.65	22.70	8.84	3.54	8.93	12.26	33.01	24.88	8.23	0.05	0.00	0.00	8.28	66.84	23.64	22.60	10.3379736164
26.10.2012	13:50:24	-0.65	22.59	8.92	3.76	8.97	12.42	32.90	24.75	8.19	0.08	0.00	0.00	8.27	66.82	23.60	22.55	9.8410035219
26.10.2012	13:50:27	-0.64	22.58	8.71	3.71	8.85	12.60	32.55	24.47	8.07	0.11	0.00	0.00	8.18	66.91	23.77	22.60	9.3576116842
