date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
08.10.2012	15:46:12	-0.56	13.40	25.47	8.91	28.46	35.33	125.96	71.94	35.26	0.00	0.00	0.00	35.26	76.87	15.09	12.68	4.9162772020
08.10.2012	15:46:16	-0.55	13.40	26.00	8.89	27.22	34.46	127.10	71.56	35.37	0.00	0.00	0.00	35.37	76.48	14.97	12.67	5.2047795499
08.10.2012	15:46:19	-0.56	13.41	25.97	8.99	27.05	34.11	125.65	71.28	35.01	0.00	0.00	0.00	35.01	76.26	15.09	12.68	5.5639596716
08.10.2012	15:46:22	-0.55	13.46	25.35	8.39	25.30	32.85	123.18	70.38	34.21	0.00	0.00	0.00	34.21	75.96	15.23	12.72	7.2129777796
08.10.2012	15:46:25	-0.57	13.38	24.89	8.56	25.78	33.24	124.08	70.36	34.44	0.00	0.00	0.00	34.44	75.86	15.01	12.85	6.4780803746
08.10.2012	15:46:27	-0.55	13.40	25.37	8.61	27.32	33.80	126.42	72.13	35.22	0.00	0.00	0.00	35.22	75.75	15.08	12.84	6.5102026124
08.10.2012	15:46:30	-0.56	13.57	24.94	8.33	26.15	32.24	123.74	70.83	34.37	0.00	0.00	0.00	34.37	75.73	15.09	13.02	7.7639555166
08.10.2012	15:46:33	-0.55	13.39	25.53	8.61	26.17	32.94	125.05	70.55	34.68	0.00	0.00	0.00	34.68	75.43	15.12	12.97	6.4379490670
08.10.2012	15:46:36	-0.55	13.46	25.80	8.76	27.04	34.47	124.75	72.00	34.91	0.00	0.00	0.00	34.91	75.56	15.18	13.08	6.3058606797
08.10.2012	15:46:39	-0.55	13.56	25.68	9.09	25.98	34.37	123.20	71.03	34.43	0.00	0.00	0.00	34.43	75.62	15.13	13.17	6.2814619833
