date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
08.10.2012	15:28:40	-0.57	10.41	3.41	1.83	2.83	4.36	6.37	8.15	0.04	0.00	0.00	0.05	0.08	65.23	12.91	10.74	56736.4243716802
08.10.2012	15:28:44	-0.58	10.53	3.44	1.75	2.76	4.28	6.38	8.45	0.11	0.00	0.00	0.01	0.11	64.85	12.88	10.84	11275.7104839387
08.10.2012	15:28:47	-0.58	10.56	3.49	1.70	2.79	4.25	6.53	8.60	0.16	0.00	0.00	0.00	0.16	64.41	12.81	10.66	4224.7695185413
08.10.2012	15:28:50	-0.59	10.42	3.53	1.54	2.87	4.22	6.72	8.37	0.18	0.00	0.00	0.00	0.18	64.41	12.88	10.77	5567.7856498594
08.10.2012	15:28:53	-0.59	10.66	3.38	1.64	2.88	4.37	6.67	8.30	0.17	0.00	0.00	0.00	0.17	64.25	12.91	10.90	7115.8335190691
08.10.2012	15:28:55	-0.58	10.63	3.34	1.70	2.71	4.31	6.56	8.39	0.14	0.00	0.00	0.00	0.14	64.28	12.83	10.95	8189.1950235016
08.10.2012	15:28:58	-0.56	10.61	3.46	1.52	2.76	4.20	6.55	8.40	0.14	0.00	0.00	0.00	0.14	64.04	13.13	10.97	8285.3868100388
08.10.2012	15:29:01	-0.57	10.68	3.37	1.77	2.79	4.39	6.65	8.36	0.17	0.00	0.00	0.00	0.17	64.03	12.87	11.03	6415.8878717245
08.10.2012	15:29:04	-0.59	10.68	3.26	1.71	2.80	4.26	6.47	8.37	0.12	0.00	0.00	0.00	0.12	64.24	12.97	11.17	11527.9889925204
08.10.2012	15:29:07	-0.56	10.74	3.40	1.74	2.79	4.34	6.64	8.14	0.14	0.00	0.00	0.00	0.14	64.19	12.94	11.19	12364.7703888290
