date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
08.10.2012	15:56:03	-0.57	13.89	7.38	3.40	7.39	9.09	12.75	14.87	0.88	0.74	0.59	0.00	2.21	90.01	15.84	13.30	197.4341203846
08.10.2012	15:56:07	-0.56	13.80	7.35	3.00	6.67	8.23	12.69	14.74	0.75	0.57	0.65	0.00	1.97	90.16	15.82	13.33	256.0376784855
08.10.2012	15:56:10	-0.55	13.78	7.25	2.62	6.40	7.21	13.01	14.70	0.86	0.40	0.65	0.00	1.90	88.94	15.91	13.33	295.6537756692
08.10.2012	15:56:13	-0.55	13.95	7.71	2.90	4.94	6.91	12.77	14.96	0.23	0.26	0.93	0.00	1.42	89.11	15.87	13.32	519.3362996193
08.10.2012	15:56:16	-0.56	13.97	7.79	2.79	5.09	6.81	15.23	15.28	1.01	0.12	0.88	0.00	2.00	88.86	15.78	13.39	147.5870359443
08.10.2012	15:56:18	-0.55	13.94	7.38	2.94	5.29	7.03	15.57	15.76	1.62	0.13	0.66	0.00	2.40	89.16	15.80	13.44	113.8427622220
08.10.2012	15:56:21	-0.55	13.84	7.11	2.85	5.20	7.16	13.31	15.20	1.04	0.26	0.64	0.00	1.93	88.95	15.91	13.43	302.1705105936
08.10.2012	15:56:24	-0.54	13.87	7.22	2.56	4.43	6.97	12.87	14.01	0.44	0.19	0.81	0.00	1.44	88.93	15.89	13.59	215.7990276294
08.10.2012	15:56:27	-0.53	13.91	7.93	2.70	4.36	6.87	13.82	14.11	0.10	0.15	1.08	0.00	1.33	88.56	15.86	13.68	120.3660864456
08.10.2012	15:56:29	-0.57	13.85	8.72	2.81	4.43	7.53	15.48	14.84	0.31	0.03	1.08	0.30	1.72	88.23	15.84	13.63	130.6640625908
