date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.10.2012	13:21:05	-0.76	20.23	7.55	3.57	8.82	12.04	18.24	16.90	3.28	0.87	0.18	0.02	4.35	57.99	22.74	21.07	9.4508723725
29.10.2012	13:21:09	-0.78	20.34	7.38	3.69	8.52	12.06	18.54	16.69	3.52	0.72	0.00	0.27	4.51	57.70	22.63	21.16	5.9258724241
29.10.2012	13:21:12	-0.77	20.35	7.51	3.57	8.80	12.21	18.68	16.79	3.57	0.76	0.00	0.25	4.59	57.91	22.50	21.15	4.8002733864
29.10.2012	13:21:15	-0.76	20.24	7.58	3.43	8.56	11.98	18.77	16.91	3.50	0.74	0.09	0.17	4.49	57.57	22.54	21.15	6.6037165474
29.10.2012	13:21:17	-0.75	20.28	7.82	3.71	8.62	12.35	18.50	17.01	3.39	0.71	0.00	0.43	4.53	57.67	22.59	21.31	11.1557853943
29.10.2012	13:21:20	-0.75	20.28	7.63	3.85	8.80	12.72	18.65	17.06	3.50	0.80	0.00	0.34	4.63	57.73	22.71	21.26	10.4328239061
29.10.2012	13:21:23	-0.75	20.35	7.53	3.65	8.12	11.98	18.20	16.63	3.31	0.63	0.00	0.42	4.36	57.71	22.74	21.27	10.3573170478
29.10.2012	13:21:26	-0.77	20.31	7.47	3.56	8.58	11.84	18.54	16.64	3.51	0.70	0.00	0.28	4.48	57.61	22.66	21.30	4.5037951376
29.10.2012	13:21:28	-0.75	20.33	7.60	3.61	8.63	12.07	17.99	16.70	3.27	0.76	0.04	0.29	4.36	57.55	22.65	21.38	9.4259577411
29.10.2012	13:21:31	-0.76	20.26	7.63	3.45	8.53	11.79	18.24	16.71	3.15	0.80	0.22	0.06	4.23	57.66	22.65	21.40	8.3275932389
