date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.10.2012	12:45:21	-0.77	20.69	11.44	3.69	9.09	12.78	38.18	29.29	8.85	0.00	0.47	0.00	9.32	96.72	22.13	20.51	30.0981682119
29.10.2012	12:45:25	-0.77	20.54	11.77	4.03	9.05	12.67	38.16	29.40	8.54	0.00	0.62	0.00	9.16	96.77	22.21	20.54	34.2629469159
29.10.2012	12:45:27	-0.76	20.71	11.74	4.11	9.09	13.32	38.08	29.67	8.76	0.00	0.54	0.00	9.31	97.05	22.30	20.58	34.9625935654
29.10.2012	12:45:30	-0.78	20.80	11.80	3.87	9.42	13.47	38.03	29.72	8.82	0.01	0.52	0.00	9.36	96.99	22.02	20.72	34.4847216215
29.10.2012	12:45:33	-0.77	20.85	11.68	4.08	9.73	12.83	38.59	29.69	8.98	0.00	0.49	0.00	9.48	97.04	22.07	20.87	30.8273911829
29.10.2012	12:45:36	-0.74	20.71	11.44	3.83	9.56	12.84	38.82	30.02	9.28	0.00	0.39	0.00	9.67	97.16	22.08	20.82	31.4472902807
29.10.2012	12:45:38	-0.77	20.72	11.70	3.83	9.61	12.94	39.40	29.98	9.22	0.00	0.47	0.00	9.69	97.08	22.17	20.94	28.9201947798
29.10.2012	12:45:41	-0.76	20.73	11.51	3.96	9.51	13.03	39.17	29.91	9.31	0.00	0.41	0.00	9.71	96.94	22.10	20.95	28.4203937419
29.10.2012	12:45:44	-0.76	20.69	11.49	3.77	9.43	13.25	39.46	30.01	9.45	0.00	0.38	0.00	9.83	97.06	22.44	20.93	27.1525428964
29.10.2012	12:45:47	-0.76	20.70	11.17	3.91	9.70	13.53	39.18	30.05	9.79	0.00	0.21	0.00	10.00	97.12	22.17	21.10	25.6589670619
