date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.10.2012	13:24:34	-0.75	20.23	15.34	5.19	9.50	14.32	33.53	23.93	3.31	0.26	1.91	0.76	6.24	98.75	22.50	20.84	31.0702151786
29.10.2012	13:24:38	-0.77	20.21	15.68	5.06	8.92	14.21	33.02	24.08	2.90	0.19	2.02	0.85	5.96	98.77	22.62	20.79	53.3841785052
29.10.2012	13:24:41	-0.75	20.35	15.92	5.39	8.77	14.57	33.75	23.77	3.10	0.00	1.81	1.32	6.22	98.57	22.72	20.82	35.3633038444
29.10.2012	13:24:44	-0.77	20.22	17.24	5.44	8.67	15.42	34.07	23.68	2.22	0.00	2.11	1.61	5.94	98.29	22.64	20.90	46.3324285466
29.10.2012	13:24:47	-0.78	20.25	16.76	5.87	9.33	17.52	33.40	24.17	3.26	0.00	1.27	2.37	6.90	97.55	22.69	20.91	53.3448938130
29.10.2012	13:24:49	-0.79	20.25	16.49	5.34	14.68	16.27	34.66	23.80	2.79	1.28	2.49	0.00	6.57	96.91	22.70	21.05	28.9914992443
29.10.2012	13:24:52	-0.78	20.27	15.91	5.10	12.40	14.36	33.21	23.46	2.43	0.91	2.52	0.00	5.85	96.79	22.53	21.12	32.4164148182
29.10.2012	13:24:55	-0.77	20.19	15.74	5.07	9.04	14.02	33.88	23.47	3.07	0.06	1.94	1.03	6.10	96.69	22.61	21.22	22.0927306069
29.10.2012	13:24:58	-0.76	20.36	15.92	5.18	8.63	13.96	32.06	23.65	2.33	0.13	2.08	1.02	5.57	96.51	22.72	21.16	69.8652185385
29.10.2012	13:25:00	-0.77	20.24	15.92	5.29	8.86	13.74	34.24	23.86	3.05	0.00	2.02	1.03	6.09	96.16	22.75	21.16	30.2758135322
