date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
29.10.2012	12:47:46	-0.76	20.85	16.65	5.01	12.72	17.36	64.37	59.59	18.98	0.00	0.00	0.00	18.98	93.79	22.26	20.87	138.7854982989
29.10.2012	12:47:50	-0.76	20.83	16.93	5.28	12.85	17.75	65.34	59.62	19.23	0.00	0.00	0.00	19.23	93.70	22.28	20.87	130.6337891405
29.10.2012	12:47:52	-0.76	20.81	17.56	5.35	13.04	18.68	67.66	60.21	19.86	0.00	0.00	0.00	19.86	93.46	22.29	21.00	117.9894878317
29.10.2012	12:47:55	-0.76	21.01	18.01	5.41	13.03	18.68	68.36	60.71	19.77	0.00	0.13	0.00	19.91	93.68	22.33	21.03	121.8896854624
29.10.2012	12:47:58	-0.77	20.82	18.41	5.46	13.06	18.96	69.24	61.63	19.93	0.00	0.20	0.00	20.13	93.49	22.25	20.99	125.5937169002
29.10.2012	12:48:01	-0.77	20.85	19.50	5.57	14.00	19.10	70.48	62.18	19.67	0.00	0.50	0.00	20.17	93.42	22.36	21.07	128.0316258922
29.10.2012	12:48:04	-0.76	20.95	21.64	5.58	14.29	19.26	72.51	62.26	18.44	0.00	1.28	0.00	19.73	93.37	22.30	21.18	138.0420090512
29.10.2012	12:48:06	-0.76	20.84	22.89	5.63	14.39	19.32	75.15	62.29	18.03	0.00	1.74	0.00	19.77	93.23	22.32	21.16	134.1954588826
29.10.2012	12:48:09	-0.76	20.86	22.95	5.69	14.40	19.36	76.45	63.19	18.50	0.00	1.69	0.00	20.19	93.21	22.35	21.22	132.6468086426
29.10.2012	12:48:12	-0.76	20.87	23.71	5.95	14.19	19.89	77.63	63.67	18.29	0.00	1.94	0.00	20.23	93.08	22.26	21.25	135.3887997051
