date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
03.10.2012	11:20:03	-0.63	20.97	7.42	2.81	5.65	7.43	13.49	14.80	0.79	0.33	0.74	0.00	1.87	79.46	23.00	20.77	-1.0000000000
03.10.2012	11:20:07	-0.62	20.98	7.22	2.68	5.25	7.52	13.15	15.25	0.95	0.31	0.66	0.00	1.92	79.30	23.14	20.84	-1.0000000000
03.10.2012	11:20:09	-0.62	20.89	7.32	2.68	5.18	7.18	13.65	14.79	0.87	0.24	0.73	0.00	1.85	78.86	22.92	20.86	-1.0000000000
03.10.2012	11:20:12	-0.61	20.96	8.09	2.77	4.90	7.79	13.14	14.79	0.04	0.35	1.05	0.00	1.43	78.84	22.87	20.96	-1.0000000000
03.10.2012	11:20:15	-0.61	21.00	8.65	3.05	5.87	8.21	15.14	15.74	0.49	0.39	1.10	0.00	1.98	78.39	22.81	21.05	-1.0000000000
03.10.2012	11:20:18	-0.62	20.94	8.54	3.13	5.38	7.36	14.21	16.16	0.29	0.30	1.12	0.00	1.70	78.54	23.01	21.08	-1.0000000000
03.10.2012	11:20:21	-0.63	21.00	7.85	2.69	4.90	7.13	13.29	14.88	0.27	0.25	0.97	0.00	1.49	78.31	23.05	21.18	-1.0000000000
03.10.2012	11:20:23	-0.62	21.02	7.92	2.59	4.94	7.66	13.26	14.67	0.20	0.32	0.98	0.00	1.50	78.13	23.07	21.13	-1.0000000000
03.10.2012	11:20:26	-0.61	20.98	9.17	2.83	4.79	8.10	13.08	15.06	0.00	0.14	0.86	0.59	1.59	77.87	22.97	21.23	-1.0000000000
03.10.2012	11:20:29	-0.61	20.89	9.03	2.93	5.30	8.03	15.68	15.71	0.25	0.29	1.28	0.00	1.82	77.83	22.96	21.23	-1.0000000000
