date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
03.10.2012	11:02:52	-0.62	21.04	11.65	4.72	10.23	15.30	43.15	25.16	10.36	0.00	0.00	0.36	10.72	95.39	22.96	21.29	-1.0000000000
03.10.2012	11:02:56	-0.61	21.19	11.95	4.61	10.48	14.95	44.89	24.71	9.62	0.00	0.66	0.00	10.28	95.24	22.80	21.40	-1.0000000000
03.10.2012	11:02:58	-0.61	21.08	11.81	4.58	10.48	15.01	44.79	25.00	9.80	0.00	0.58	0.00	10.38	95.32	23.05	21.41	-1.0000000000
03.10.2012	11:03:01	-0.62	21.17	11.81	4.65	10.41	14.93	44.10	25.28	9.67	0.00	0.57	0.02	10.27	95.23	22.95	21.36	-1.0000000000
03.10.2012	11:03:04	-0.60	21.07	12.03	4.66	10.43	14.93	43.28	25.19	9.29	0.00	0.60	0.14	10.04	95.22	22.80	21.53	-1.0000000000
03.10.2012	11:03:07	-0.62	21.18	11.83	4.72	10.38	15.33	43.55	25.21	9.60	0.00	0.46	0.21	10.27	95.22	22.84	21.57	-1.0000000000
03.10.2012	11:03:09	-0.61	21.22	12.25	4.61	10.58	15.09	44.46	25.15	9.43	0.00	0.69	0.09	10.21	95.33	23.14	21.79	-1.0000000000
03.10.2012	11:03:12	-0.61	21.13	12.32	4.70	10.52	15.15	45.71	25.36	9.70	0.00	0.74	0.00	10.44	95.08	22.93	21.66	-1.0000000000
03.10.2012	11:03:15	-0.62	21.13	12.30	4.64	10.66	15.26	47.09	25.52	10.13	0.00	0.69	0.00	10.82	95.23	22.89	21.78	-1.0000000000
03.10.2012	11:03:18	-0.62	21.29	12.22	4.66	10.63	15.22	47.11	25.70	10.22	0.00	0.66	0.00	10.88	95.25	23.07	21.73	-1.0000000000
