date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
03.10.2012	11:00:43	-0.60	21.16	11.23	4.61	10.31	14.77	41.20	24.11	9.74	0.00	0.00	0.41	10.15	96.38	22.90	21.17	-1.0000000000
03.10.2012	11:00:47	-0.62	21.11	11.14	4.56	10.44	14.66	41.07	24.30	9.76	0.00	0.00	0.38	10.14	96.21	22.81	21.46	-1.0000000000
03.10.2012	11:00:50	-0.62	21.20	11.48	4.61	10.49	14.74	41.15	23.94	8.96	0.00	0.37	0.35	9.68	96.19	22.92	21.26	-1.0000000000
03.10.2012	11:00:53	-0.61	21.17	11.49	4.42	10.13	14.67	41.23	24.01	8.89	0.00	0.46	0.25	9.60	95.94	22.82	21.38	-1.0000000000
03.10.2012	11:00:56	-0.63	21.14	11.76	4.62	10.29	14.67	41.47	23.76	8.69	0.00	0.54	0.29	9.53	95.75	22.85	21.46	-1.0000000000
03.10.2012	11:00:58	-0.61	21.06	11.88	4.50	10.29	14.61	41.37	23.68	8.54	0.00	0.60	0.29	9.43	95.63	22.81	21.34	-1.0000000000
03.10.2012	11:01:01	-0.62	21.12	11.65	4.51	10.13	14.77	41.88	23.60	8.82	0.00	0.55	0.23	9.60	95.55	22.89	21.41	-1.0000000000
03.10.2012	11:01:04	-0.61	21.16	11.77	4.54	10.10	15.02	41.85	23.94	8.85	0.00	0.52	0.30	9.67	95.52	23.00	21.58	-1.0000000000
03.10.2012	11:01:07	-0.60	21.17	11.46	4.71	10.44	15.03	42.09	24.04	9.91	0.00	0.00	0.45	10.35	95.36	22.74	21.56	-1.0000000000
03.10.2012	11:01:09	-0.60	21.08	11.55	4.61	10.43	15.04	42.28	24.29	10.00	0.00	0.00	0.42	10.43	95.13	22.76	21.64	-1.0000000000
