date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
03.10.2012	11:04:54	-0.62	21.02	16.36	6.10	14.78	20.99	68.76	36.28	16.35	0.00	0.72	0.00	17.07	93.83	23.05	21.49	-1.0000000000
03.10.2012	11:04:58	-0.60	21.11	16.13	5.98	14.78	21.03	68.19	36.21	16.41	0.00	0.63	0.00	17.04	93.73	23.13	21.53	-1.0000000000
03.10.2012	11:05:01	-0.61	21.09	16.15	5.93	14.61	21.16	68.19	36.21	16.38	0.00	0.65	0.00	17.03	93.50	23.16	21.35	-1.0000000000
03.10.2012	11:05:03	-0.60	21.09	16.05	5.86	14.54	21.30	67.39	36.49	16.37	0.00	0.59	0.00	16.96	93.51	23.12	21.56	-1.0000000000
03.10.2012	11:05:06	-0.60	21.13	15.88	5.94	14.76	21.11	67.53	36.47	16.55	0.00	0.52	0.00	17.07	93.28	23.23	21.53	-1.0000000000
03.10.2012	11:05:09	-0.62	21.05	15.84	6.02	14.78	21.01	68.05	36.42	16.67	0.00	0.51	0.00	17.18	93.15	23.02	21.55	-1.0000000000
03.10.2012	11:05:12	-0.61	21.18	16.01	5.86	14.94	20.80	67.67	36.39	16.42	0.00	0.58	0.00	17.01	92.81	23.06	21.57	-1.0000000000
03.10.2012	11:05:15	-0.62	21.25	16.02	5.66	14.99	20.60	67.38	36.34	16.32	0.00	0.59	0.00	16.91	92.58	22.96	21.74	-1.0000000000
03.10.2012	11:05:17	-0.62	21.19	16.30	5.80	14.79	20.33	67.46	36.31	15.98	0.00	0.74	0.00	16.73	92.54	23.05	21.56	-1.0000000000
03.10.2012	11:05:20	-0.60	21.16	15.95	5.91	14.66	20.62	67.59	36.42	16.36	0.00	0.59	0.00	16.95	92.77	23.21	21.89	-1.0000000000
