name,1-SSU,2-SSU,3-SSU,4-SSU,85-SSU,97-SSU,71-SSU,62-SSU,48-SSU,53-SSU,65-SSU,60-SSU,67-SSU,90-SSU,96-SSU,98-SSU,106-SSU,79-SSU
Occultifur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209205020920502
Acremonium (Hypocreales),0,0,0.0124812780828757,0,0.0175963399612881,0,0,0,0,0,0,0,0,0.0160642570281124,0.024975024975025,0,0,0
Gibberella,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0.0160642570281124,0,0,0,0
Umbelopsis,21.3787209799174,0,0.711432850723914,0,1.17015660742566,0,3.34261838440111,0,0,0,95.0060341359692,0,1.32126696832579,0,0,0,0,0
Helicostylum,0,0,5.56665002496256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambomucor,0,0,0.237144283574638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydropisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124875124875125,0,0,0
Meliniomyces,0,0,0.349475786320519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaphocordyceps,0,0,0.199700449326011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resinicium,0,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epichloe,0,0,0.0499251123315028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claviceps,0,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrubiella (Clavicipitaceae),0,0,0,0,0,0,0,0,0.0216356555603635,0,0,0,0,0,0.0124875124875125,0,0,0
Calycellinopsis,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0,0,0,0,0
Cryptosphaeria,0,0,0,0,0,0,0,0,0.0216356555603635,0,0,0,0,0,0,0,0,0
Mrakiella,0,0,0,0,0,0,0,0,0,0,0,0,0.0180995475113122,0,0,0,0,0
Ophionectria,0.0142429853297251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custingophora,0.0142429853297251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melanoporia,0,0,0,0,0,0,0,0,0,0,0,0,0.0180995475113122,0,0,0,0,0
Bullera (Filobasidiales),0,0,0,0,0,0,0,0,0,0,0,0,0.00904977375565611,0,0,0,0,0
Nilaparvata,0,0,0,0,0.00879816998064403,0,0,0,0,0,0,0,0,0,0,0,0,0
Donkioporia,0,0,0,0,0,0,0,0,0,0,0,0,0.00904977375565611,0,0,0,0,0
