"Plot Title: 40"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Detached","End Of File"
1,09/26/12 01:02:00  PM,18.140,0.0,,
2,09/26/12 01:02:02  PM,,,Logged,
3,09/26/12 01:32:00  PM,16.141,1980.6,,
4,09/26/12 02:02:00  PM,16.237,1894.5,,
5,09/26/12 02:32:00  PM,16.332,1722.2,,
6,09/26/12 03:02:00  PM,16.427,1722.2,,
7,09/26/12 03:32:00  PM,16.618,1808.3,,
8,09/26/12 04:02:00  PM,16.713,1808.3,,
9,09/26/12 04:32:00  PM,16.808,1808.3,,
10,09/26/12 05:02:00  PM,16.999,1722.2,,
11,09/26/12 05:32:00  PM,17.094,1808.3,,
12,09/26/12 06:02:00  PM,17.189,1808.3,,
13,09/26/12 06:32:00  PM,17.379,1808.3,,
14,09/26/12 07:02:00  PM,17.475,1808.3,,
15,09/26/12 07:32:00  PM,17.570,1722.2,,
16,09/26/12 08:02:00  PM,17.665,1808.3,,
17,09/26/12 08:32:00  PM,17.760,1808.3,,
18,09/26/12 09:02:00  PM,17.855,1808.3,,
19,09/26/12 09:32:00  PM,18.045,1808.3,,
20,09/26/12 10:02:00  PM,18.140,1808.3,,
21,09/26/12 10:32:00  PM,18.236,1808.3,,
22,09/26/12 11:02:00  PM,18.331,1894.5,,
23,09/26/12 11:32:00  PM,18.426,1808.3,,
24,09/27/12 12:02:00  AM,18.521,1722.2,,
25,09/27/12 12:32:00  AM,18.616,1894.5,,
26,09/27/12 01:02:00  AM,18.616,1894.5,,
27,09/27/12 01:32:00  AM,18.711,1722.2,,
28,09/27/12 02:02:00  AM,18.806,1722.2,,
29,09/27/12 02:32:00  AM,18.901,1808.3,,
30,09/27/12 03:02:00  AM,18.996,1894.5,,
31,09/27/12 03:32:00  AM,18.996,1722.2,,
32,09/27/12 04:02:00  AM,19.092,1808.3,,
33,09/27/12 04:32:00  AM,19.187,1722.2,,
34,09/27/12 05:02:00  AM,19.282,1894.5,,
35,09/27/12 05:32:00  AM,19.282,1894.5,,
36,09/27/12 06:02:00  AM,19.377,1894.5,,
37,09/27/12 06:32:00  AM,19.377,1894.5,,
38,09/27/12 07:02:00  AM,19.472,1722.2,,
39,09/27/12 07:32:00  AM,19.472,1808.3,,
40,09/27/12 08:02:00  AM,19.567,1808.3,,
41,09/27/12 08:32:00  AM,19.567,1894.5,,
42,09/27/12 09:02:00  AM,19.567,1722.2,,
43,09/27/12 09:32:00  AM,19.662,1808.3,,
44,09/27/12 10:02:00  AM,19.662,1808.3,,
45,09/27/12 10:32:00  AM,19.758,1808.3,,
46,09/27/12 11:02:00  AM,19.758,1808.3,,
47,09/27/12 11:32:00  AM,19.758,1808.3,,
48,09/27/12 12:02:00  PM,19.853,1808.3,,
49,09/27/12 12:32:00  PM,19.853,1722.2,,
50,09/27/12 01:02:00  PM,19.853,1894.5,,
51,09/27/12 01:32:00  PM,19.948,1894.5,,
52,09/27/12 02:02:00  PM,19.948,1808.3,,
53,09/27/12 02:32:00  PM,19.853,1722.2,,
54,09/27/12 03:02:00  PM,19.853,1808.3,,
55,09/27/12 03:32:00  PM,19.853,1980.6,,
56,09/27/12 04:02:00  PM,19.853,1808.3,,
57,09/27/12 04:32:00  PM,19.853,1980.6,,
58,09/27/12 05:02:00  PM,19.853,1808.3,,
59,09/27/12 05:32:00  PM,19.853,1808.3,,
60,09/27/12 06:02:00  PM,19.948,1894.5,,
61,09/27/12 06:32:00  PM,19.948,1808.3,,
62,09/27/12 07:02:00  PM,19.948,1894.5,,
63,09/27/12 07:32:00  PM,20.043,1894.5,,
64,09/27/12 08:02:00  PM,20.043,1894.5,,
65,09/27/12 08:32:00  PM,20.043,1808.3,,
66,09/27/12 09:02:00  PM,20.138,1808.3,,
67,09/27/12 09:32:00  PM,20.138,1808.3,,
68,09/27/12 10:02:00  PM,20.138,1894.5,,
69,09/27/12 10:32:00  PM,20.234,1808.3,,
70,09/27/12 11:02:00  PM,20.234,1894.5,,
71,09/27/12 11:32:00  PM,20.234,1808.3,,
72,09/28/12 12:02:00  AM,20.234,1894.5,,
73,09/28/12 12:32:00  AM,20.234,1808.3,,
74,09/28/12 01:02:00  AM,20.329,1808.3,,
75,09/28/12 01:32:00  AM,20.329,1894.5,,
76,09/28/12 02:02:00  AM,20.329,1894.5,,
77,09/28/12 02:32:00  AM,20.329,1808.3,,
78,09/28/12 03:02:00  AM,20.329,1894.5,,
79,09/28/12 03:32:00  AM,20.329,1894.5,,
80,09/28/12 04:02:00  AM,20.329,1808.3,,
81,09/28/12 04:32:00  AM,20.329,1722.2,,
82,09/28/12 05:02:00  AM,20.329,1722.2,,
83,09/28/12 05:32:00  AM,20.329,1808.3,,
84,09/28/12 06:02:00  AM,20.329,1894.5,,
85,09/28/12 06:32:00  AM,20.329,1894.5,,
86,09/28/12 07:02:00  AM,20.329,1808.3,,
87,09/28/12 07:32:00  AM,20.329,1808.3,,
88,09/28/12 08:02:00  AM,20.329,1808.3,,
89,09/28/12 08:32:00  AM,20.329,1894.5,,
90,09/28/12 09:02:00  AM,20.329,1722.2,,
91,09/28/12 09:32:00  AM,20.329,1808.3,,
92,09/28/12 10:02:00  AM,20.329,1722.2,,
93,09/28/12 10:32:00  AM,20.329,1808.3,,
94,09/28/12 11:02:00  AM,20.329,1808.3,,
95,09/28/12 11:32:00  AM,20.329,1808.3,,
96,09/28/12 12:02:00  PM,20.329,1894.5,,
97,09/28/12 12:32:00  PM,20.329,1808.3,,
98,09/28/12 01:02:00  PM,20.329,1808.3,,
99,09/28/12 01:32:00  PM,20.329,1808.3,,
100,09/28/12 02:02:00  PM,20.329,1722.2,,
101,09/28/12 02:32:00  PM,20.329,1894.5,,
102,09/28/12 03:02:00  PM,20.424,1980.6,,
103,09/28/12 03:32:00  PM,20.424,1722.2,,
104,09/28/12 04:02:00  PM,20.424,1722.2,,
105,09/28/12 04:32:00  PM,20.424,1808.3,,
106,09/28/12 05:02:00  PM,20.519,1894.5,,
107,09/28/12 05:32:00  PM,20.519,1980.6,,
108,09/28/12 06:02:00  PM,20.519,1722.2,,
109,09/28/12 06:32:00  PM,20.519,1808.3,,
110,09/28/12 07:02:00  PM,20.615,1722.2,,
111,09/28/12 07:32:00  PM,20.615,1808.3,,
112,09/28/12 08:02:00  PM,20.615,1808.3,,
113,09/28/12 08:32:00  PM,20.615,1808.3,,
114,09/28/12 09:02:00  PM,20.615,1894.5,,
115,09/28/12 09:32:00  PM,20.710,1808.3,,
116,09/28/12 10:02:00  PM,20.710,1894.5,,
117,09/28/12 10:32:00  PM,20.710,1808.3,,
118,09/28/12 11:02:00  PM,20.710,1808.3,,
119,09/28/12 11:32:00  PM,20.805,1894.5,,
120,09/29/12 12:02:00  AM,20.805,1808.3,,
121,09/29/12 12:32:00  AM,20.805,1722.2,,
122,09/29/12 01:02:00  AM,20.805,1722.2,,
123,09/29/12 01:32:00  AM,20.805,1894.5,,
124,09/29/12 02:02:00  AM,20.805,1808.3,,
125,09/29/12 02:32:00  AM,20.901,1722.2,,
126,09/29/12 03:02:00  AM,20.901,1722.2,,
127,09/29/12 03:32:00  AM,20.901,1808.3,,
