"Plot Title: 32"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Detached","End Of File"
1,09/26/12 01:01:15  PM,17.950,0.0,,
2,09/26/12 01:01:17  PM,,,Logged,
3,09/26/12 01:31:15  PM,16.141,2066.7,,
4,09/26/12 02:01:15  PM,16.237,1722.2,,
5,09/26/12 02:31:15  PM,16.332,1808.3,,
6,09/26/12 03:01:15  PM,16.427,1722.2,,
7,09/26/12 03:31:15  PM,16.523,1808.3,,
8,09/26/12 04:01:15  PM,16.618,1894.5,,
9,09/26/12 04:31:15  PM,16.713,1980.6,,
10,09/26/12 05:01:15  PM,16.808,1980.6,,
11,09/26/12 05:31:15  PM,16.903,1980.6,,
12,09/26/12 06:01:15  PM,17.094,1980.6,,
13,09/26/12 06:31:15  PM,17.189,2066.7,,
14,09/26/12 07:01:15  PM,17.284,1722.2,,
15,09/26/12 07:31:15  PM,17.284,1894.5,,
16,09/26/12 08:01:15  PM,17.475,1980.6,,
17,09/26/12 08:31:15  PM,17.475,1808.3,,
18,09/26/12 09:01:15  PM,17.570,1808.3,,
19,09/26/12 09:31:15  PM,17.665,1722.2,,
20,09/26/12 10:01:15  PM,17.760,1722.2,,
21,09/26/12 10:31:15  PM,17.760,1894.5,,
22,09/26/12 11:01:15  PM,17.855,1636.1,,
23,09/26/12 11:31:15  PM,17.950,1894.5,,
24,09/27/12 12:01:15  AM,17.950,1377.8,,
25,09/27/12 12:31:15  AM,18.045,1367.0,,
26,09/27/12 01:01:15  AM,18.140,1980.6,,
27,09/27/12 01:31:15  AM,18.140,1636.1,,
28,09/27/12 02:01:15  AM,18.236,1980.6,,
29,09/27/12 02:31:15  AM,18.236,1894.5,,
30,09/27/12 03:01:15  AM,18.331,1980.6,,
31,09/27/12 03:31:15  AM,18.331,1808.3,,
32,09/27/12 04:01:15  AM,18.331,1722.2,,
33,09/27/12 04:31:15  AM,18.426,1980.6,,
34,09/27/12 05:01:15  AM,18.426,1980.6,,
35,09/27/12 05:31:15  AM,18.426,1980.6,,
36,09/27/12 06:01:15  AM,18.521,1894.5,,
37,09/27/12 06:31:15  AM,18.521,1894.5,,
