"Plot Title: 31"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Detached","End Of File"
113,09/28/12 08:32:16  PM,18.806,1722.2,,
114,09/28/12 09:02:16  PM,18.901,1722.2,,
115,09/28/12 09:32:16  PM,18.901,1894.5,,
116,09/28/12 10:02:16  PM,18.901,1808.3,,
117,09/28/12 10:32:16  PM,18.901,1808.3,,
118,09/28/12 11:02:16  PM,18.901,1636.1,,
119,09/28/12 11:32:16  PM,18.996,1808.3,,
120,09/29/12 12:02:16  AM,18.996,1550.0,,
121,09/29/12 12:32:16  AM,18.996,1722.2,,
122,09/29/12 01:02:16  AM,18.996,1808.3,,
123,09/29/12 01:32:16  AM,18.996,1636.1,,
124,09/29/12 02:02:16  AM,18.996,1808.3,,
125,09/29/12 02:32:16  AM,18.996,1722.2,,
126,09/29/12 03:02:16  AM,19.092,1636.1,,
127,09/29/12 03:32:16  AM,19.092,1722.2,,
128,09/29/12 04:02:16  AM,19.092,1550.0,,
129,09/29/12 04:32:16  AM,19.092,1722.2,,
130,09/29/12 05:02:16  AM,19.092,1722.2,,
131,09/29/12 05:32:16  AM,19.092,1550.0,,
132,09/29/12 06:02:16  AM,19.092,1550.0,,
133,09/29/12 06:32:16  AM,19.092,1636.1,,
134,09/29/12 07:02:16  AM,19.092,1808.3,,
135,09/29/12 07:32:16  AM,19.092,1722.2,,
136,09/29/12 08:02:16  AM,19.092,1722.2,,
137,09/29/12 08:32:16  AM,19.092,1722.2,,
138,09/29/12 09:02:16  AM,19.092,1808.3,,
139,09/29/12 09:32:16  AM,19.092,1722.2,,
140,09/29/12 10:02:16  AM,19.092,1722.2,,
141,09/29/12 10:32:16  AM,19.092,1636.1,,
142,09/29/12 11:02:16  AM,19.092,1722.2,,
143,09/29/12 11:32:16  AM,19.092,1722.2,,
144,09/29/12 12:02:16  PM,19.092,1722.2,,
145,09/29/12 12:32:16  PM,19.092,1550.0,,
146,09/29/12 01:02:16  PM,19.092,1808.3,,
147,09/29/12 01:32:16  PM,19.092,1808.3,,
148,09/29/12 02:02:16  PM,19.092,1722.2,,
149,09/29/12 02:32:16  PM,19.092,1808.3,,
150,09/29/12 03:02:16  PM,19.092,1550.0,,
151,09/29/12 03:32:16  PM,19.092,1722.2,,
152,09/29/12 04:02:16  PM,19.092,1722.2,,
153,09/29/12 04:32:16  PM,19.092,1550.0,,
154,09/29/12 05:02:16  PM,19.092,1808.3,,
155,09/29/12 05:32:16  PM,19.092,1550.0,,
156,09/29/12 06:02:16  PM,19.092,1550.0,,
157,09/29/12 06:32:16  PM,19.092,1722.2,,
158,09/29/12 07:02:16  PM,19.092,1808.3,,
159,09/29/12 07:32:16  PM,19.092,1636.1,,
160,09/29/12 08:02:16  PM,19.092,1636.1,,
161,09/29/12 08:32:16  PM,19.092,1550.0,,
162,09/29/12 09:02:16  PM,19.092,1550.0,,
163,09/29/12 09:32:16  PM,19.092,1808.3,,
164,09/29/12 10:02:16  PM,19.092,1722.2,,
165,09/29/12 10:32:16  PM,19.092,1722.2,,
166,09/29/12 11:02:16  PM,19.092,1550.0,,
