date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
19.10.2012	10:54:12	-0.68	21.06	16.14	4.65	8.32	12.34	29.11	22.91	0.27	0.54	3.05	0.00	3.86	84.04	22.37	20.53	103.1469425946
19.10.2012	10:54:16	-0.69	20.92	15.87	5.09	8.62	13.46	30.77	24.00	1.50	0.50	2.65	0.20	4.85	84.44	22.37	20.52	127.4172950434
19.10.2012	10:54:19	-0.69	20.94	16.04	5.26	7.83	16.64	30.28	23.50	2.46	0.00	1.34	2.17	5.97	85.04	22.41	20.62	133.3705481068
19.10.2012	10:54:22	-0.68	20.98	16.24	6.97	11.94	21.21	29.87	24.19	3.92	0.28	0.00	3.70	7.90	85.70	22.57	20.67	50.7594851639
19.10.2012	10:54:25	-0.67	20.97	15.90	5.52	16.76	16.64	29.82	24.43	2.25	1.78	2.19	0.00	6.22	85.79	22.45	20.61	147.9041323272
19.10.2012	10:54:27	-0.68	20.94	14.86	4.37	11.03	13.13	30.76	23.91	2.54	0.73	2.23	0.00	5.50	86.28	22.44	20.67	81.7896894298
19.10.2012	10:54:30	-0.68	21.14	14.68	3.96	9.80	11.37	29.05	22.98	1.72	0.50	2.40	0.00	4.62	86.50	22.51	20.79	120.9700814151
19.10.2012	10:54:33	-0.69	21.08	13.53	3.91	7.09	10.31	27.77	21.32	1.59	0.17	2.27	0.00	4.02	86.88	22.58	20.75	67.0224526969
19.10.2012	10:54:36	-0.67	21.02	13.19	3.95	6.62	10.36	24.90	20.40	0.73	0.29	2.29	0.00	3.31	87.26	22.49	20.93	116.5279442541
19.10.2012	10:54:39	-0.69	21.08	12.62	3.82	6.54	10.32	22.71	19.93	0.45	0.39	2.14	0.00	2.98	87.70	22.55	21.05	180.2932493924
