date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
19.10.2012	10:47:11	-0.69	21.00	6.87	2.78	5.59	8.59	12.19	14.32	0.85	0.52	0.54	0.00	1.90	61.98	22.44	20.86	219.1742585892
19.10.2012	10:47:15	-0.69	21.06	6.89	2.90	5.48	8.34	12.23	14.11	0.79	0.45	0.53	0.07	1.84	61.82	22.69	20.91	200.4876210432
19.10.2012	10:47:18	-0.66	20.94	6.93	2.81	5.62	8.70	12.26	14.02	0.85	0.47	0.47	0.15	1.94	61.56	22.47	20.87	165.2689579745
19.10.2012	10:47:21	-0.67	20.92	6.70	2.72	5.77	8.55	12.31	14.24	1.04	0.51	0.46	0.00	2.01	61.35	22.49	21.00	140.3033134897
19.10.2012	10:47:23	-0.69	21.11	6.77	2.79	5.91	8.65	13.53	15.08	1.57	0.46	0.39	0.00	2.43	61.27	22.63	21.08	105.4459736371
19.10.2012	10:47:26	-0.68	21.05	7.00	2.86	6.15	10.34	13.61	15.24	1.95	0.44	0.01	0.56	2.95	61.21	22.52	21.11	96.5779596452
19.10.2012	10:47:29	-0.69	21.03	6.99	3.02	5.52	9.15	12.99	14.43	1.48	0.23	0.08	0.69	2.48	61.12	22.42	21.15	93.3737929310
19.10.2012	10:47:32	-0.68	21.10	6.74	2.76	5.61	8.52	12.18	14.24	0.95	0.51	0.49	0.00	1.94	61.05	22.63	21.21	179.5558066382
19.10.2012	10:47:35	-0.69	21.09	6.85	2.71	5.54	8.56	12.11	14.05	0.78	0.51	0.54	0.01	1.84	60.97	22.49	21.27	188.5540769527
19.10.2012	10:47:37	-0.68	20.94	7.19	2.81	5.53	8.60	12.82	14.26	0.80	0.44	0.59	0.10	1.93	60.96	22.40	21.38	173.6078032212
