date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
19.10.2012	10:38:07	-0.69	20.51	653.98	281.76	529.23	840.05	1468.93	805.26	268.41	10.57	3.74	168.46	451.18	53.13	22.09	20.56	15.3878218494
19.10.2012	10:38:11	-0.70	20.67	657.20	284.31	532.43	843.41	1468.06	805.49	266.37	11.05	4.11	169.47	451.00	52.65	22.04	20.50	15.6243057115
19.10.2012	10:38:13	-0.69	20.60	666.64	286.05	535.04	846.95	1473.70	807.05	260.63	11.63	7.22	169.76	449.25	52.74	22.12	20.45	15.9901810351
19.10.2012	10:38:16	-0.68	20.51	672.53	287.45	536.34	849.88	1477.71	808.95	257.94	11.67	8.56	170.73	448.90	52.72	22.27	20.64	16.3057023873
19.10.2012	10:38:19	-0.69	20.60	673.51	289.92	535.75	851.32	1477.10	811.31	258.99	10.77	7.12	173.31	450.18	52.72	22.23	20.70	16.8658428183
19.10.2012	10:38:22	-0.68	20.63	671.49	289.02	533.98	850.66	1479.91	809.77	262.35	9.44	5.14	175.21	452.15	52.53	22.16	20.71	15.8961139798
19.10.2012	10:38:24	-0.69	20.69	667.52	285.79	535.55	849.58	1480.80	814.92	263.43	12.07	7.59	168.52	451.61	52.39	22.26	20.76	16.8669417095
19.10.2012	10:38:27	-0.68	20.73	670.11	287.56	535.94	853.64	1479.11	814.88	263.01	11.32	6.22	171.93	452.48	52.58	22.20	20.92	17.0009661767
19.10.2012	10:38:30	-0.68	20.64	667.64	287.66	533.79	849.05	1479.07	810.28	264.38	9.95	4.92	173.30	452.54	52.75	22.31	21.13	15.8899856923
19.10.2012	10:38:33	-0.68	20.59	665.33	285.92	536.10	847.97	1475.21	810.62	262.41	12.30	7.30	168.32	450.34	52.66	22.16	21.04	16.4662177125
