date	time	depth	sample temperature	LED 525 nm	LED 570 nm	LED 610 nm	LED 590 nm	LED 470 nm	UV LED	#1(Green Algae)	#2(Bluegreen)	#3(Diatoms)	#4(Cryptophyta)	total conc.	transm.	fluor. detector temperature	LED temperature	ChiSquare
 	 	m	°C	digits	digits	digits	digits	digits	digits	µg/l	µg/l	µg/l	µg/l	µg/l	%	°C	°C	
19.10.2012	10:44:33	-0.70	20.92	21.37	7.32	18.87	24.08	42.50	72.81	13.84	1.99	0.57	0.00	16.40	65.62	22.40	20.85	879.8797461703
19.10.2012	10:44:37	-0.69	20.90	21.55	7.21	19.12	24.17	42.94	73.24	13.97	2.00	0.58	0.00	16.55	65.38	22.26	20.80	872.6408687243
19.10.2012	10:44:40	-0.69	20.84	21.36	7.43	19.61	24.45	42.99	73.28	14.21	2.07	0.47	0.00	16.76	65.20	22.24	20.85	839.4778754199
19.10.2012	10:44:42	-0.67	20.95	21.49	7.39	18.90	24.25	42.36	72.32	13.58	2.03	0.65	0.00	16.26	65.01	22.54	20.96	894.7274906648
19.10.2012	10:44:45	-0.68	20.92	21.42	7.35	18.47	24.11	41.81	71.95	13.33	2.00	0.69	0.00	16.02	64.78	22.40	20.96	924.9586629114
19.10.2012	10:44:48	-0.69	20.89	21.14	7.11	18.51	24.05	41.66	72.06	13.58	1.99	0.56	0.00	16.13	64.68	22.59	21.03	898.6878520951
19.10.2012	10:44:51	-0.67	20.86	21.11	7.29	18.34	23.89	41.45	71.90	13.46	1.98	0.59	0.00	16.02	64.37	22.36	20.99	913.1918367406
19.10.2012	10:44:53	-0.70	20.86	21.30	7.05	18.48	23.84	41.47	72.47	13.47	1.98	0.61	0.00	16.06	64.29	22.47	21.14	934.4643763135
19.10.2012	10:44:56	-0.68	21.04	21.49	7.28	18.48	23.97	41.39	71.89	13.12	2.02	0.73	0.00	15.87	64.17	22.43	21.12	958.9015961538
19.10.2012	10:44:59	-0.69	20.86	21.34	7.25	18.53	24.18	41.40	72.45	13.42	2.03	0.62	0.00	16.07	63.79	22.37	21.27	938.9345393326
